"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","501","Radio ""Impressive"" Button","","2026-09-09","broken","2026-09-09","","Demo QA site","Radio ""Impressive"" Button",""
"","369","search ""CMC"" in google","","2026-09-09","broken","2026-09-09","","test google search outline","search ""CMC"" in google",""
"","722","search youtube in google","","2026-09-09","broken","2026-09-09","","test google search","search youtube in google",""
"","1514","test get api","","2026-09-09","passed","2026-09-09","","Demo API","test get api",""
"","516","search ""CMC"" in google","","2026-09-09","broken","2026-09-09","","test google search outline","search ""CMC"" in google",""
"","207","test post api","","2026-09-09","passed","2026-09-09","","Demo API","test post api",""
"","314","search ""review cong ty"" in google","","2026-09-09","broken","2026-09-09","","test google search outline","search ""review cong ty"" in google",""
"","316","search facebook in google","","2026-09-09","broken","2026-09-09","","test google search","search facebook in google",""
"","415","search ""fsoft"" in google","","2026-09-09","broken","2026-09-09","","test google search outline","search ""fsoft"" in google",""
"","315","search ""fsoft"" in google","","2026-09-09","broken","2026-09-09","","test google search outline","search ""fsoft"" in google",""
"","323","search ""review cong ty"" in google","","2026-09-09","broken","2026-09-09","","test google search outline","search ""review cong ty"" in google",""
"","13241","Radio ""Yes"" Button","","2026-09-09","broken","2026-09-09","","Demo QA site","Radio ""Yes"" Button",""
