"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 04 08:14:19 GMT 2023","Thu May 04 08:14:19 GMT 2023","303","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu May 04 08:14:19 GMT 2023","Thu May 04 08:14:20 GMT 2023","235","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu May 04 08:14:20 GMT 2023","Thu May 04 08:14:21 GMT 2023","217","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu May 04 08:14:16 GMT 2023","Thu May 04 08:14:17 GMT 2023","419","","Demo API","","test post api","","test post api",""
"broken","Thu May 04 08:14:21 GMT 2023","Thu May 04 08:14:21 GMT 2023","206","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu May 04 08:14:20 GMT 2023","Thu May 04 08:14:20 GMT 2023","213","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu May 04 08:14:20 GMT 2023","Thu May 04 08:14:20 GMT 2023","271","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu May 04 08:14:14 GMT 2023","Thu May 04 08:14:16 GMT 2023","2401","","Demo API","","test get api","","test get api",""
"broken","Thu May 04 08:14:21 GMT 2023","Thu May 04 08:14:21 GMT 2023","221","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu May 04 08:14:19 GMT 2023","Thu May 04 08:14:19 GMT 2023","221","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu May 04 08:14:20 GMT 2023","Thu May 04 08:14:20 GMT 2023","242","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu May 04 08:14:17 GMT 2023","Thu May 04 08:14:19 GMT 2023","2299","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
