"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1847","test get api","","Thu Dec 25 15:17:36 UTC 2025","passed","Thu Dec 25 15:17:38 UTC 2025","","Demo API","test get api",""
"","268","search ""review cong ty"" in google","","Thu Dec 25 15:17:44 UTC 2025","broken","Thu Dec 25 15:17:45 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","269","search ""fsoft"" in google","","Thu Dec 25 15:17:45 UTC 2025","broken","Thu Dec 25 15:17:45 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","272","search ""fsoft"" in google","","Thu Dec 25 15:17:44 UTC 2025","broken","Thu Dec 25 15:17:44 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","138","test post api","","Thu Dec 25 15:17:38 UTC 2025","failed","Thu Dec 25 15:17:38 UTC 2025","","Demo API","test post api",""
"","368","search facebook in google","","Thu Dec 25 15:17:43 UTC 2025","broken","Thu Dec 25 15:17:44 UTC 2025","","test google search","search facebook in google",""
"","4825","Radio ""Yes"" Button","","Thu Dec 25 15:17:38 UTC 2025","broken","Thu Dec 25 15:17:43 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","265","search ""review cong ty"" in google","","Thu Dec 25 15:17:45 UTC 2025","broken","Thu Dec 25 15:17:45 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","393","Radio ""Impressive"" Button","","Thu Dec 25 15:17:43 UTC 2025","broken","Thu Dec 25 15:17:43 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","271","search ""CMC"" in google","","Thu Dec 25 15:17:45 UTC 2025","broken","Thu Dec 25 15:17:45 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","274","search ""CMC"" in google","","Thu Dec 25 15:17:44 UTC 2025","broken","Thu Dec 25 15:17:44 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","355","search youtube in google","","Thu Dec 25 15:17:43 UTC 2025","broken","Thu Dec 25 15:17:43 UTC 2025","","test google search","search youtube in google",""
