"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","267","search ""CMC"" in google","","Thu Nov 27 08:24:06 UTC 2025","broken","Thu Nov 27 08:24:06 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","276","search ""CMC"" in google","","Thu Nov 27 08:24:05 UTC 2025","broken","Thu Nov 27 08:24:05 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","8877","Radio ""Yes"" Button","","Thu Nov 27 08:23:55 UTC 2025","broken","Thu Nov 27 08:24:04 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","325","search youtube in google","","Thu Nov 27 08:24:04 UTC 2025","broken","Thu Nov 27 08:24:04 UTC 2025","","test google search","search youtube in google",""
"","267","test post api","","Thu Nov 27 08:23:55 UTC 2025","failed","Thu Nov 27 08:23:55 UTC 2025","","Demo API","test post api",""
"","271","search ""review cong ty"" in google","","Thu Nov 27 08:24:06 UTC 2025","broken","Thu Nov 27 08:24:07 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","425","search facebook in google","","Thu Nov 27 08:24:04 UTC 2025","broken","Thu Nov 27 08:24:05 UTC 2025","","test google search","search facebook in google",""
"","275","search ""fsoft"" in google","","Thu Nov 27 08:24:05 UTC 2025","broken","Thu Nov 27 08:24:05 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","271","search ""fsoft"" in google","","Thu Nov 27 08:24:06 UTC 2025","broken","Thu Nov 27 08:24:06 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","1725","test get api","","Thu Nov 27 08:23:53 UTC 2025","passed","Thu Nov 27 08:23:54 UTC 2025","","Demo API","test get api",""
"","403","Radio ""Impressive"" Button","","Thu Nov 27 08:24:04 UTC 2025","broken","Thu Nov 27 08:24:04 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","366","search ""review cong ty"" in google","","Thu Nov 27 08:24:05 UTC 2025","broken","Thu Nov 27 08:24:06 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
