"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2167","Radio ""Yes"" Button","","2026-07-01","broken","2026-07-01","","Demo QA site","Radio ""Yes"" Button",""
"","168","test post api","","2026-07-01","failed","2026-07-01","","Demo API","test post api",""
"","315","search facebook in google","","2026-07-01","broken","2026-07-01","","test google search","search facebook in google",""
"","317","search ""fsoft"" in google","","2026-07-01","broken","2026-07-01","","test google search outline","search ""fsoft"" in google",""
"","314","search ""review cong ty"" in google","","2026-07-01","broken","2026-07-01","","test google search outline","search ""review cong ty"" in google",""
"","314","search ""fsoft"" in google","","2026-07-01","broken","2026-07-01","","test google search outline","search ""fsoft"" in google",""
"","317","search ""CMC"" in google","","2026-07-01","broken","2026-07-01","","test google search outline","search ""CMC"" in google",""
"","401","Radio ""Impressive"" Button","","2026-07-01","broken","2026-07-01","","Demo QA site","Radio ""Impressive"" Button",""
"","325","search ""CMC"" in google","","2026-07-01","broken","2026-07-01","","test google search outline","search ""CMC"" in google",""
"","322","search youtube in google","","2026-07-01","broken","2026-07-01","","test google search","search youtube in google",""
"","317","search ""review cong ty"" in google","","2026-07-01","broken","2026-07-01","","test google search outline","search ""review cong ty"" in google",""
"","1653","test get api","","2026-07-01","passed","2026-07-01","","Demo API","test get api",""
