"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 19 15:14:33 GMT 2024","Mon Aug 19 15:14:33 GMT 2024","321","","test google search","","search facebook in google","","search facebook in google",""
"passed","Mon Aug 19 15:13:53 GMT 2024","Mon Aug 19 15:13:55 GMT 2024","1984","","Demo API","","test get api","","test get api",""
"broken","Mon Aug 19 15:14:33 GMT 2024","Mon Aug 19 15:14:33 GMT 2024","321","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Aug 19 15:14:34 GMT 2024","Mon Aug 19 15:14:34 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Mon Aug 19 15:13:55 GMT 2024","Mon Aug 19 15:13:56 GMT 2024","376","","Demo API","","test post api","","test post api",""
"broken","Mon Aug 19 15:14:34 GMT 2024","Mon Aug 19 15:14:35 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Aug 19 15:14:34 GMT 2024","Mon Aug 19 15:14:34 GMT 2024","269","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Aug 19 15:14:35 GMT 2024","Mon Aug 19 15:14:35 GMT 2024","220","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Aug 19 15:14:32 GMT 2024","Mon Aug 19 15:14:33 GMT 2024","401","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Aug 19 15:14:33 GMT 2024","Mon Aug 19 15:14:34 GMT 2024","272","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Aug 19 15:14:34 GMT 2024","Mon Aug 19 15:14:34 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Aug 19 15:13:56 GMT 2024","Mon Aug 19 15:14:32 GMT 2024","36573","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
