"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 18 15:12:43 GMT 2023","Tue Jul 18 15:12:44 GMT 2023","1469","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Tue Jul 18 15:13:06 GMT 2023","Tue Jul 18 15:13:11 GMT 2023","4784","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Jul 18 15:12:22 GMT 2023","Tue Jul 18 15:12:22 GMT 2023","426","","Demo API","","test post api","","test post api",""
"passed","Tue Jul 18 15:13:17 GMT 2023","Tue Jul 18 15:13:21 GMT 2023","4732","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Tue Jul 18 15:13:11 GMT 2023","Tue Jul 18 15:13:17 GMT 2023","5714","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Jul 18 15:12:50 GMT 2023","Tue Jul 18 15:12:55 GMT 2023","4990","","test google search","","search facebook in google","","search facebook in google",""
"passed","Tue Jul 18 15:13:01 GMT 2023","Tue Jul 18 15:13:06 GMT 2023","5247","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Tue Jul 18 15:13:21 GMT 2023","Tue Jul 18 15:13:26 GMT 2023","4503","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Jul 18 15:12:55 GMT 2023","Tue Jul 18 15:13:01 GMT 2023","6073","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Jul 18 15:12:19 GMT 2023","Tue Jul 18 15:12:21 GMT 2023","2687","","Demo API","","test get api","","test get api",""
"passed","Tue Jul 18 15:12:22 GMT 2023","Tue Jul 18 15:12:43 GMT 2023","20989","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue Jul 18 15:12:44 GMT 2023","Tue Jul 18 15:12:50 GMT 2023","5270","","test google search","","search youtube in google","","search youtube in google",""
