"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 26 08:14:41 GMT 2023","Tue Sep 26 08:14:42 GMT 2023","473","","Demo API","","test post api","","test post api",""
"broken","Tue Sep 26 08:14:47 GMT 2023","Tue Sep 26 08:14:47 GMT 2023","278","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Sep 26 08:14:42 GMT 2023","Tue Sep 26 08:14:45 GMT 2023","2914","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Sep 26 08:14:47 GMT 2023","Tue Sep 26 08:14:47 GMT 2023","277","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Sep 26 08:14:47 GMT 2023","Tue Sep 26 08:14:48 GMT 2023","318","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Sep 26 08:14:46 GMT 2023","Tue Sep 26 08:14:47 GMT 2023","272","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Sep 26 08:14:46 GMT 2023","Tue Sep 26 08:14:46 GMT 2023","334","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Sep 26 08:14:47 GMT 2023","Tue Sep 26 08:14:47 GMT 2023","320","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Sep 26 08:14:38 GMT 2023","Tue Sep 26 08:14:41 GMT 2023","2752","","Demo API","","test get api","","test get api",""
"broken","Tue Sep 26 08:14:46 GMT 2023","Tue Sep 26 08:14:46 GMT 2023","349","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Sep 26 08:14:45 GMT 2023","Tue Sep 26 08:14:46 GMT 2023","321","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Sep 26 08:14:45 GMT 2023","Tue Sep 26 08:14:45 GMT 2023","457","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
