"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 22 15:11:56 GMT 2023","Wed Nov 22 15:11:58 GMT 2023","1757","","Demo API","","test get api","","test get api",""
"broken","Wed Nov 22 15:11:59 GMT 2023","Wed Nov 22 15:12:00 GMT 2023","1833","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Wed Nov 22 15:11:58 GMT 2023","Wed Nov 22 15:11:59 GMT 2023","315","","Demo API","","test post api","","test post api",""
"broken","Wed Nov 22 15:12:02 GMT 2023","Wed Nov 22 15:12:02 GMT 2023","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Nov 22 15:12:01 GMT 2023","Wed Nov 22 15:12:01 GMT 2023","266","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Nov 22 15:12:01 GMT 2023","Wed Nov 22 15:12:01 GMT 2023","276","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Nov 22 15:12:02 GMT 2023","Wed Nov 22 15:12:02 GMT 2023","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Nov 22 15:12:00 GMT 2023","Wed Nov 22 15:12:01 GMT 2023","349","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Nov 22 15:12:01 GMT 2023","Wed Nov 22 15:12:02 GMT 2023","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Nov 22 15:12:02 GMT 2023","Wed Nov 22 15:12:03 GMT 2023","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Nov 22 15:12:03 GMT 2023","Wed Nov 22 15:12:03 GMT 2023","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Nov 22 15:12:02 GMT 2023","Wed Nov 22 15:12:02 GMT 2023","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
