"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Oct 20 15:10:21 GMT 2023","Fri Oct 20 15:10:21 GMT 2023","287","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Oct 20 15:10:18 GMT 2023","Fri Oct 20 15:10:19 GMT 2023","467","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Oct 20 15:10:21 GMT 2023","Fri Oct 20 15:10:21 GMT 2023","269","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Fri Oct 20 15:10:15 GMT 2023","Fri Oct 20 15:10:15 GMT 2023","438","","Demo API","","test post api","","test post api",""
"broken","Fri Oct 20 15:10:16 GMT 2023","Fri Oct 20 15:10:18 GMT 2023","2672","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Fri Oct 20 15:10:12 GMT 2023","Fri Oct 20 15:10:15 GMT 2023","2674","","Demo API","","test get api","","test get api",""
"broken","Fri Oct 20 15:10:20 GMT 2023","Fri Oct 20 15:10:20 GMT 2023","342","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Oct 20 15:10:20 GMT 2023","Fri Oct 20 15:10:21 GMT 2023","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Oct 20 15:10:19 GMT 2023","Fri Oct 20 15:10:19 GMT 2023","343","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Oct 20 15:10:19 GMT 2023","Fri Oct 20 15:10:20 GMT 2023","277","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Oct 20 15:10:19 GMT 2023","Fri Oct 20 15:10:19 GMT 2023","338","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Oct 20 15:10:20 GMT 2023","Fri Oct 20 15:10:20 GMT 2023","322","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
