"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Apr 19 08:14:42 GMT 2023","Wed Apr 19 08:14:42 GMT 2023","213","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Apr 19 08:14:41 GMT 2023","Wed Apr 19 08:14:41 GMT 2023","312","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Apr 19 08:14:41 GMT 2023","Wed Apr 19 08:14:41 GMT 2023","218","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Apr 19 08:14:43 GMT 2023","Wed Apr 19 08:14:43 GMT 2023","210","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Apr 19 08:14:39 GMT 2023","Wed Apr 19 08:14:41 GMT 2023","2113","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Wed Apr 19 08:14:38 GMT 2023","Wed Apr 19 08:14:39 GMT 2023","347","","Demo API","","test post api","","test post api",""
"broken","Wed Apr 19 08:14:42 GMT 2023","Wed Apr 19 08:14:43 GMT 2023","217","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Apr 19 08:14:41 GMT 2023","Wed Apr 19 08:14:42 GMT 2023","214","","test google search","","search facebook in google","","search facebook in google",""
"passed","Wed Apr 19 08:14:36 GMT 2023","Wed Apr 19 08:14:38 GMT 2023","1962","","Demo API","","test get api","","test get api",""
"broken","Wed Apr 19 08:14:42 GMT 2023","Wed Apr 19 08:14:42 GMT 2023","208","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Apr 19 08:14:43 GMT 2023","Wed Apr 19 08:14:43 GMT 2023","211","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Apr 19 08:14:42 GMT 2023","Wed Apr 19 08:14:42 GMT 2023","256","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
