"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","976","search facebook in google","","2026-09-07","broken","2026-09-07","","test google search","search facebook in google",""
"","241","test post api","","2026-09-07","passed","2026-09-07","","Demo API","test post api",""
"","1734","test get api","","2026-09-07","passed","2026-09-07","","Demo API","test get api",""
"","366","search ""CMC"" in google","","2026-09-07","broken","2026-09-07","","test google search outline","search ""CMC"" in google",""
"","367","search ""fsoft"" in google","","2026-09-07","broken","2026-09-07","","test google search outline","search ""fsoft"" in google",""
"","499","Radio ""Impressive"" Button","","2026-09-07","broken","2026-09-07","","Demo QA site","Radio ""Impressive"" Button",""
"","472","search ""CMC"" in google","","2026-09-07","broken","2026-09-07","","test google search outline","search ""CMC"" in google",""
"","6272","Radio ""Yes"" Button","","2026-09-07","broken","2026-09-07","","Demo QA site","Radio ""Yes"" Button",""
"","417","search ""fsoft"" in google","","2026-09-07","broken","2026-09-07","","test google search outline","search ""fsoft"" in google",""
"","369","search ""review cong ty"" in google","","2026-09-07","broken","2026-09-07","","test google search outline","search ""review cong ty"" in google",""
"","428","search youtube in google","","2026-09-07","broken","2026-09-07","","test google search","search youtube in google",""
"","366","search ""review cong ty"" in google","","2026-09-07","broken","2026-09-07","","test google search outline","search ""review cong ty"" in google",""
