"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","365","search ""fsoft"" in google","","2026-07-08","broken","2026-07-08","","test google search outline","search ""fsoft"" in google",""
"","10087","Radio ""Yes"" Button","","2026-07-08","broken","2026-07-08","","Demo QA site","Radio ""Yes"" Button",""
"","366","search ""CMC"" in google","","2026-07-08","broken","2026-07-08","","test google search outline","search ""CMC"" in google",""
"","366","search ""review cong ty"" in google","","2026-07-08","broken","2026-07-08","","test google search outline","search ""review cong ty"" in google",""
"","1813","test get api","","2026-07-08","passed","2026-07-08","","Demo API","test get api",""
"","371","search facebook in google","","2026-07-08","broken","2026-07-08","","test google search","search facebook in google",""
"","439","Radio ""Impressive"" Button","","2026-07-08","broken","2026-07-08","","Demo QA site","Radio ""Impressive"" Button",""
"","419","search ""fsoft"" in google","","2026-07-08","broken","2026-07-08","","test google search outline","search ""fsoft"" in google",""
"","366","search ""review cong ty"" in google","","2026-07-08","broken","2026-07-08","","test google search outline","search ""review cong ty"" in google",""
"","379","search ""CMC"" in google","","2026-07-08","broken","2026-07-08","","test google search outline","search ""CMC"" in google",""
"","447","search youtube in google","","2026-07-08","broken","2026-07-08","","test google search","search youtube in google",""
"","240","test post api","","2026-07-08","failed","2026-07-08","","Demo API","test post api",""
