"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 17 08:14:39 GMT 2023","Tue Oct 17 08:14:46 GMT 2023","7466","","Demo API","","test get api","","test get api",""
"broken","Tue Oct 17 08:14:51 GMT 2023","Tue Oct 17 08:14:51 GMT 2023","269","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Oct 17 08:14:52 GMT 2023","Tue Oct 17 08:14:52 GMT 2023","258","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Oct 17 08:14:49 GMT 2023","Tue Oct 17 08:14:50 GMT 2023","402","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Oct 17 08:14:50 GMT 2023","Tue Oct 17 08:14:50 GMT 2023","328","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Oct 17 08:14:51 GMT 2023","Tue Oct 17 08:14:52 GMT 2023","275","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Oct 17 08:14:52 GMT 2023","Tue Oct 17 08:14:52 GMT 2023","261","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Oct 17 08:14:50 GMT 2023","Tue Oct 17 08:14:51 GMT 2023","309","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Oct 17 08:14:47 GMT 2023","Tue Oct 17 08:14:49 GMT 2023","2529","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue Oct 17 08:14:46 GMT 2023","Tue Oct 17 08:14:47 GMT 2023","509","","Demo API","","test post api","","test post api",""
"broken","Tue Oct 17 08:14:50 GMT 2023","Tue Oct 17 08:14:50 GMT 2023","278","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Oct 17 08:14:51 GMT 2023","Tue Oct 17 08:14:51 GMT 2023","273","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
