"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","316","search ""review cong ty"" in google","","Thu Dec 12 15:16:04 GMT 2024","broken","Thu Dec 12 15:16:05 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","1722","test get api","","Thu Dec 12 15:15:57 GMT 2024","passed","Thu Dec 12 15:15:59 GMT 2024","","Demo API","test get api",""
"","2070","Radio ""Yes"" Button","","Thu Dec 12 15:15:59 GMT 2024","broken","Thu Dec 12 15:16:02 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
"","341","search ""review cong ty"" in google","","Thu Dec 12 15:16:03 GMT 2024","broken","Thu Dec 12 15:16:04 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","315","search ""CMC"" in google","","Thu Dec 12 15:16:04 GMT 2024","broken","Thu Dec 12 15:16:04 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","252","test post api","","Thu Dec 12 15:15:59 GMT 2024","passed","Thu Dec 12 15:15:59 GMT 2024","","Demo API","test post api",""
"","323","search youtube in google","","Thu Dec 12 15:16:02 GMT 2024","broken","Thu Dec 12 15:16:02 GMT 2024","","test google search","search youtube in google",""
"","319","search ""fsoft"" in google","","Thu Dec 12 15:16:03 GMT 2024","broken","Thu Dec 12 15:16:03 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","320","search ""CMC"" in google","","Thu Dec 12 15:16:03 GMT 2024","broken","Thu Dec 12 15:16:03 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","388","Radio ""Impressive"" Button","","Thu Dec 12 15:16:02 GMT 2024","broken","Thu Dec 12 15:16:02 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","360","search facebook in google","","Thu Dec 12 15:16:02 GMT 2024","broken","Thu Dec 12 15:16:03 GMT 2024","","test google search","search facebook in google",""
"","348","search ""fsoft"" in google","","Thu Dec 12 15:16:04 GMT 2024","broken","Thu Dec 12 15:16:04 GMT 2024","","test google search outline","search ""fsoft"" in google",""
