"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 15 08:16:38 GMT 2022","Thu Dec 15 08:16:44 GMT 2022","5580","","test google search","","search youtube in google","","search youtube in google",""
"passed","Thu Dec 15 08:16:49 GMT 2022","Thu Dec 15 08:16:55 GMT 2022","6027","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Dec 15 08:16:37 GMT 2022","Thu Dec 15 08:16:38 GMT 2022","900","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Thu Dec 15 08:17:04 GMT 2022","Thu Dec 15 08:17:09 GMT 2022","4863","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Dec 15 08:16:44 GMT 2022","Thu Dec 15 08:16:49 GMT 2022","4912","","test google search","","search facebook in google","","search facebook in google",""
"passed","Thu Dec 15 08:16:59 GMT 2022","Thu Dec 15 08:17:04 GMT 2022","4609","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Dec 15 08:17:13 GMT 2022","Thu Dec 15 08:17:17 GMT 2022","4317","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Dec 15 08:16:33 GMT 2022","Thu Dec 15 08:16:37 GMT 2022","4238","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Thu Dec 15 08:17:17 GMT 2022","Thu Dec 15 08:17:24 GMT 2022","6271","","Shadow root","","input to shadow root","","input to shadow root",""
"passed","Thu Dec 15 08:16:33 GMT 2022","Thu Dec 15 08:16:33 GMT 2022","336","","Demo API","","test post api","","test post api",""
"passed","Thu Dec 15 08:16:30 GMT 2022","Thu Dec 15 08:16:32 GMT 2022","2073","","Demo API","","test get api","","test get api",""
"passed","Thu Dec 15 08:16:55 GMT 2022","Thu Dec 15 08:16:59 GMT 2022","4543","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Thu Dec 15 08:17:09 GMT 2022","Thu Dec 15 08:17:13 GMT 2022","4434","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
