"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","371","search ""CMC"" in google","","2026-07-30","broken","2026-07-30","","test google search outline","search ""CMC"" in google",""
"","367","search ""review cong ty"" in google","","2026-07-30","broken","2026-07-30","","test google search outline","search ""review cong ty"" in google",""
"","2220","Radio ""Yes"" Button","","2026-07-30","broken","2026-07-30","","Demo QA site","Radio ""Yes"" Button",""
"","367","search ""fsoft"" in google","","2026-07-30","broken","2026-07-30","","test google search outline","search ""fsoft"" in google",""
"","240","test post api","","2026-07-30","failed","2026-07-30","","Demo API","test post api",""
"","397","search facebook in google","","2026-07-30","broken","2026-07-30","","test google search","search facebook in google",""
"","369","search ""CMC"" in google","","2026-07-30","broken","2026-07-30","","test google search outline","search ""CMC"" in google",""
"","364","search ""fsoft"" in google","","2026-07-30","broken","2026-07-30","","test google search outline","search ""fsoft"" in google",""
"","1699","test get api","","2026-07-30","passed","2026-07-30","","Demo API","test get api",""
"","377","search youtube in google","","2026-07-30","broken","2026-07-30","","test google search","search youtube in google",""
"","367","search ""review cong ty"" in google","","2026-07-30","broken","2026-07-30","","test google search outline","search ""review cong ty"" in google",""
"","438","Radio ""Impressive"" Button","","2026-07-30","broken","2026-07-30","","Demo QA site","Radio ""Impressive"" Button",""
