"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1680","test get api","","Mon Jan 13 15:15:36 GMT 2025","passed","Mon Jan 13 15:15:38 GMT 2025","","Demo API","test get api",""
"","325","search facebook in google","","Mon Jan 13 15:15:46 GMT 2025","broken","Mon Jan 13 15:15:46 GMT 2025","","test google search","search facebook in google",""
"","273","search youtube in google","","Mon Jan 13 15:15:46 GMT 2025","broken","Mon Jan 13 15:15:46 GMT 2025","","test google search","search youtube in google",""
"","264","search ""review cong ty"" in google","","Mon Jan 13 15:15:48 GMT 2025","broken","Mon Jan 13 15:15:48 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","228","test post api","","Mon Jan 13 15:15:38 GMT 2025","passed","Mon Jan 13 15:15:38 GMT 2025","","Demo API","test post api",""
"","276","search ""CMC"" in google","","Mon Jan 13 15:15:46 GMT 2025","broken","Mon Jan 13 15:15:47 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","6944","Radio ""Yes"" Button","","Mon Jan 13 15:15:38 GMT 2025","broken","Mon Jan 13 15:15:45 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","368","search ""review cong ty"" in google","","Mon Jan 13 15:15:47 GMT 2025","broken","Mon Jan 13 15:15:47 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","266","search ""CMC"" in google","","Mon Jan 13 15:15:47 GMT 2025","broken","Mon Jan 13 15:15:47 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","265","search ""fsoft"" in google","","Mon Jan 13 15:15:47 GMT 2025","broken","Mon Jan 13 15:15:47 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","317","search ""fsoft"" in google","","Mon Jan 13 15:15:47 GMT 2025","broken","Mon Jan 13 15:15:48 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","397","Radio ""Impressive"" Button","","Mon Jan 13 15:15:45 GMT 2025","broken","Mon Jan 13 15:15:46 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
