"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","320","search facebook in google","","Mon Dec 15 15:21:37 UTC 2025","broken","Mon Dec 15 15:21:37 UTC 2025","","test google search","search facebook in google",""
"","10025","Radio ""Yes"" Button","","Mon Dec 15 15:21:26 UTC 2025","broken","Mon Dec 15 15:21:36 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","421","search ""CMC"" in google","","Mon Dec 15 15:21:37 UTC 2025","broken","Mon Dec 15 15:21:37 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","315","search ""review cong ty"" in google","","Mon Dec 15 15:21:38 UTC 2025","broken","Mon Dec 15 15:21:38 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","518","Radio ""Impressive"" Button","","Mon Dec 15 15:21:36 UTC 2025","broken","Mon Dec 15 15:21:36 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","318","search ""fsoft"" in google","","Mon Dec 15 15:21:38 UTC 2025","broken","Mon Dec 15 15:21:39 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","143","test post api","","Mon Dec 15 15:21:26 UTC 2025","failed","Mon Dec 15 15:21:26 UTC 2025","","Demo API","test post api",""
"","269","search ""review cong ty"" in google","","Mon Dec 15 15:21:39 UTC 2025","broken","Mon Dec 15 15:21:39 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","323","search ""fsoft"" in google","","Mon Dec 15 15:21:37 UTC 2025","broken","Mon Dec 15 15:21:38 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","2000","test get api","","Mon Dec 15 15:21:23 UTC 2025","passed","Mon Dec 15 15:21:25 UTC 2025","","Demo API","test get api",""
"","331","search youtube in google","","Mon Dec 15 15:21:36 UTC 2025","broken","Mon Dec 15 15:21:37 UTC 2025","","test google search","search youtube in google",""
"","273","search ""CMC"" in google","","Mon Dec 15 15:21:38 UTC 2025","broken","Mon Dec 15 15:21:38 UTC 2025","","test google search outline","search ""CMC"" in google",""
