"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","312","search ""review cong ty"" in google","","Thu Jan 02 15:13:53 GMT 2025","broken","Thu Jan 02 15:13:53 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","320","search ""CMC"" in google","","Thu Jan 02 15:13:51 GMT 2025","broken","Thu Jan 02 15:13:52 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","319","search facebook in google","","Thu Jan 02 15:13:51 GMT 2025","broken","Thu Jan 02 15:13:51 GMT 2025","","test google search","search facebook in google",""
"","328","search youtube in google","","Thu Jan 02 15:13:51 GMT 2025","broken","Thu Jan 02 15:13:51 GMT 2025","","test google search","search youtube in google",""
"","2202","Radio ""Yes"" Button","","Thu Jan 02 15:13:48 GMT 2025","broken","Thu Jan 02 15:13:50 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","349","search ""fsoft"" in google","","Thu Jan 02 15:13:53 GMT 2025","broken","Thu Jan 02 15:13:53 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","323","search ""review cong ty"" in google","","Thu Jan 02 15:13:52 GMT 2025","broken","Thu Jan 02 15:13:52 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","1894","test get api","","Thu Jan 02 15:13:46 GMT 2025","passed","Thu Jan 02 15:13:48 GMT 2025","","Demo API","test get api",""
"","315","search ""CMC"" in google","","Thu Jan 02 15:13:52 GMT 2025","broken","Thu Jan 02 15:13:53 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","384","test post api","","Thu Jan 02 15:13:48 GMT 2025","passed","Thu Jan 02 15:13:48 GMT 2025","","Demo API","test post api",""
"","318","search ""fsoft"" in google","","Thu Jan 02 15:13:52 GMT 2025","broken","Thu Jan 02 15:13:52 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","401","Radio ""Impressive"" Button","","Thu Jan 02 15:13:50 GMT 2025","broken","Thu Jan 02 15:13:51 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
