"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","268","search ""review cong ty"" in google","","Tue Nov 18 15:19:27 UTC 2025","broken","Tue Nov 18 15:19:27 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","21561","Radio ""Yes"" Button","","Tue Nov 18 15:19:02 UTC 2025","broken","Tue Nov 18 15:19:24 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","158","test post api","","Tue Nov 18 15:19:02 UTC 2025","failed","Tue Nov 18 15:19:02 UTC 2025","","Demo API","test post api",""
"","576","search ""fsoft"" in google","","Tue Nov 18 15:19:25 UTC 2025","broken","Tue Nov 18 15:19:26 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","401","Radio ""Impressive"" Button","","Tue Nov 18 15:19:24 UTC 2025","broken","Tue Nov 18 15:19:24 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","526","search facebook in google","","Tue Nov 18 15:19:24 UTC 2025","broken","Tue Nov 18 15:19:25 UTC 2025","","test google search","search facebook in google",""
"","267","search ""review cong ty"" in google","","Tue Nov 18 15:19:26 UTC 2025","broken","Tue Nov 18 15:19:26 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","270","search ""CMC"" in google","","Tue Nov 18 15:19:26 UTC 2025","broken","Tue Nov 18 15:19:26 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","316","search ""fsoft"" in google","","Tue Nov 18 15:19:26 UTC 2025","broken","Tue Nov 18 15:19:27 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","326","search youtube in google","","Tue Nov 18 15:19:24 UTC 2025","broken","Tue Nov 18 15:19:24 UTC 2025","","test google search","search youtube in google",""
"","1795","test get api","","Tue Nov 18 15:19:00 UTC 2025","passed","Tue Nov 18 15:19:02 UTC 2025","","Demo API","test get api",""
"","319","search ""CMC"" in google","","Tue Nov 18 15:19:25 UTC 2025","broken","Tue Nov 18 15:19:25 UTC 2025","","test google search outline","search ""CMC"" in google",""
