"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8922","Radio ""Yes"" Button","","Fri May 16 08:21:19 GMT 2025","broken","Fri May 16 08:21:28 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","366","search ""fsoft"" in google","","Fri May 16 08:21:31 GMT 2025","broken","Fri May 16 08:21:31 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1803","test get api","","Fri May 16 08:21:17 GMT 2025","passed","Fri May 16 08:21:19 GMT 2025","","Demo API","test get api",""
"","325","search facebook in google","","Fri May 16 08:21:29 GMT 2025","broken","Fri May 16 08:21:29 GMT 2025","","test google search","search facebook in google",""
"","452","Radio ""Impressive"" Button","","Fri May 16 08:21:28 GMT 2025","broken","Fri May 16 08:21:29 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","325","search ""CMC"" in google","","Fri May 16 08:21:29 GMT 2025","broken","Fri May 16 08:21:30 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","375","search youtube in google","","Fri May 16 08:21:29 GMT 2025","broken","Fri May 16 08:21:29 GMT 2025","","test google search","search youtube in google",""
"","314","search ""review cong ty"" in google","","Fri May 16 08:21:31 GMT 2025","broken","Fri May 16 08:21:31 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","380","test post api","","Fri May 16 08:21:19 GMT 2025","failed","Fri May 16 08:21:19 GMT 2025","","Demo API","test post api",""
"","315","search ""review cong ty"" in google","","Fri May 16 08:21:30 GMT 2025","broken","Fri May 16 08:21:30 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","322","search ""fsoft"" in google","","Fri May 16 08:21:30 GMT 2025","broken","Fri May 16 08:21:30 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","320","search ""CMC"" in google","","Fri May 16 08:21:30 GMT 2025","broken","Fri May 16 08:21:31 GMT 2025","","test google search outline","search ""CMC"" in google",""
