"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","319","search ""fsoft"" in google","","2026-07-07","broken","2026-07-07","","test google search outline","search ""fsoft"" in google",""
"","1715","test get api","","2026-07-07","passed","2026-07-07","","Demo API","test get api",""
"","475","search youtube in google","","2026-07-07","broken","2026-07-07","","test google search","search youtube in google",""
"","327","search facebook in google","","2026-07-07","broken","2026-07-07","","test google search","search facebook in google",""
"","372","search ""review cong ty"" in google","","2026-07-07","broken","2026-07-07","","test google search outline","search ""review cong ty"" in google",""
"","279","test post api","","2026-07-07","failed","2026-07-07","","Demo API","test post api",""
"","2287","Radio ""Yes"" Button","","2026-07-07","broken","2026-07-07","","Demo QA site","Radio ""Yes"" Button",""
"","368","search ""fsoft"" in google","","2026-07-07","broken","2026-07-07","","test google search outline","search ""fsoft"" in google",""
"","365","search ""CMC"" in google","","2026-07-07","broken","2026-07-07","","test google search outline","search ""CMC"" in google",""
"","450","Radio ""Impressive"" Button","","2026-07-07","broken","2026-07-07","","Demo QA site","Radio ""Impressive"" Button",""
"","321","search ""review cong ty"" in google","","2026-07-07","broken","2026-07-07","","test google search outline","search ""review cong ty"" in google",""
"","373","search ""CMC"" in google","","2026-07-07","broken","2026-07-07","","test google search outline","search ""CMC"" in google",""
