"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","327","search youtube in google","","Thu Apr 09 09:03:14 UTC 2026","broken","Thu Apr 09 09:03:14 UTC 2026","","test google search","search youtube in google",""
"","419","test post api","","Thu Apr 09 09:03:07 UTC 2026","failed","Thu Apr 09 09:03:08 UTC 2026","","Demo API","test post api",""
"","318","search ""fsoft"" in google","","Thu Apr 09 09:03:17 UTC 2026","broken","Thu Apr 09 09:03:17 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","319","search ""review cong ty"" in google","","Thu Apr 09 09:03:16 UTC 2026","broken","Thu Apr 09 09:03:16 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","323","search ""CMC"" in google","","Thu Apr 09 09:03:15 UTC 2026","broken","Thu Apr 09 09:03:16 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","316","search ""review cong ty"" in google","","Thu Apr 09 09:03:17 UTC 2026","broken","Thu Apr 09 09:03:17 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","1871","test get api","","Thu Apr 09 09:03:05 UTC 2026","passed","Thu Apr 09 09:03:07 UTC 2026","","Demo API","test get api",""
"","321","search ""CMC"" in google","","Thu Apr 09 09:03:16 UTC 2026","broken","Thu Apr 09 09:03:17 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","319","search ""fsoft"" in google","","Thu Apr 09 09:03:16 UTC 2026","broken","Thu Apr 09 09:03:16 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","5501","Radio ""Yes"" Button","","Thu Apr 09 09:03:08 UTC 2026","broken","Thu Apr 09 09:03:13 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","1247","search facebook in google","","Thu Apr 09 09:03:14 UTC 2026","broken","Thu Apr 09 09:03:15 UTC 2026","","test google search","search facebook in google",""
"","397","Radio ""Impressive"" Button","","Thu Apr 09 09:03:13 UTC 2026","broken","Thu Apr 09 09:03:14 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
