"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 30 15:11:46 GMT 2023","Mon Oct 30 15:11:46 GMT 2023","264","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Oct 30 15:11:44 GMT 2023","Mon Oct 30 15:11:45 GMT 2023","268","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Oct 30 15:11:45 GMT 2023","Mon Oct 30 15:11:46 GMT 2023","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Mon Oct 30 15:11:36 GMT 2023","Mon Oct 30 15:11:36 GMT 2023","329","","Demo API","","test post api","","test post api",""
"broken","Mon Oct 30 15:11:46 GMT 2023","Mon Oct 30 15:11:46 GMT 2023","268","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Oct 30 15:11:45 GMT 2023","Mon Oct 30 15:11:45 GMT 2023","281","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Oct 30 15:11:46 GMT 2023","Mon Oct 30 15:11:46 GMT 2023","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Oct 30 15:11:44 GMT 2023","Mon Oct 30 15:11:44 GMT 2023","275","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Oct 30 15:11:44 GMT 2023","Mon Oct 30 15:11:44 GMT 2023","402","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Oct 30 15:11:36 GMT 2023","Mon Oct 30 15:11:44 GMT 2023","7440","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Oct 30 15:11:45 GMT 2023","Mon Oct 30 15:11:45 GMT 2023","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Mon Oct 30 15:11:34 GMT 2023","Mon Oct 30 15:11:36 GMT 2023","2201","","Demo API","","test get api","","test get api",""
