"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1879","test get api","","Tue Mar 11 08:19:23 GMT 2025","passed","Tue Mar 11 08:19:24 GMT 2025","","Demo API","test get api",""
"","319","search facebook in google","","Tue Mar 11 08:19:28 GMT 2025","broken","Tue Mar 11 08:19:28 GMT 2025","","test google search","search facebook in google",""
"","318","search ""fsoft"" in google","","Tue Mar 11 08:19:29 GMT 2025","broken","Tue Mar 11 08:19:29 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","323","search ""CMC"" in google","","Tue Mar 11 08:19:28 GMT 2025","broken","Tue Mar 11 08:19:29 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","2330","Radio ""Yes"" Button","","Tue Mar 11 08:19:25 GMT 2025","broken","Tue Mar 11 08:19:27 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","321","search youtube in google","","Tue Mar 11 08:19:28 GMT 2025","broken","Tue Mar 11 08:19:28 GMT 2025","","test google search","search youtube in google",""
"","402","Radio ""Impressive"" Button","","Tue Mar 11 08:19:27 GMT 2025","broken","Tue Mar 11 08:19:28 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","322","search ""fsoft"" in google","","Tue Mar 11 08:19:30 GMT 2025","broken","Tue Mar 11 08:19:30 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","316","search ""review cong ty"" in google","","Tue Mar 11 08:19:29 GMT 2025","broken","Tue Mar 11 08:19:29 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","318","search ""CMC"" in google","","Tue Mar 11 08:19:29 GMT 2025","broken","Tue Mar 11 08:19:30 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","315","search ""review cong ty"" in google","","Tue Mar 11 08:19:30 GMT 2025","broken","Tue Mar 11 08:19:30 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","439","test post api","","Tue Mar 11 08:19:24 GMT 2025","passed","Tue Mar 11 08:19:25 GMT 2025","","Demo API","test post api",""
