"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Dec 25 15:12:25 GMT 2023","Mon Dec 25 15:12:25 GMT 2023","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Dec 25 15:12:25 GMT 2023","Mon Dec 25 15:12:25 GMT 2023","263","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Dec 25 15:12:22 GMT 2023","Mon Dec 25 15:12:22 GMT 2023","272","","test google search","","search youtube in google","","search youtube in google",""
"passed","Mon Dec 25 15:12:10 GMT 2023","Mon Dec 25 15:12:11 GMT 2023","1730","","Demo API","","test get api","","test get api",""
"broken","Mon Dec 25 15:12:22 GMT 2023","Mon Dec 25 15:12:22 GMT 2023","396","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Mon Dec 25 15:12:11 GMT 2023","Mon Dec 25 15:12:12 GMT 2023","279","","Demo API","","test post api","","test post api",""
"broken","Mon Dec 25 15:12:24 GMT 2023","Mon Dec 25 15:12:24 GMT 2023","269","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Dec 25 15:12:22 GMT 2023","Mon Dec 25 15:12:23 GMT 2023","267","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Dec 25 15:12:24 GMT 2023","Mon Dec 25 15:12:24 GMT 2023","217","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Dec 25 15:12:23 GMT 2023","Mon Dec 25 15:12:24 GMT 2023","1170","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Dec 25 15:12:24 GMT 2023","Mon Dec 25 15:12:25 GMT 2023","214","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Dec 25 15:12:12 GMT 2023","Mon Dec 25 15:12:22 GMT 2023","9994","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
