"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","328","search ""CMC"" in google","","Fri Jul 25 15:18:50 GMT 2025","broken","Fri Jul 25 15:18:50 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","719","search ""review cong ty"" in google","","Fri Jul 25 15:18:51 GMT 2025","broken","Fri Jul 25 15:18:51 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","327","search facebook in google","","Fri Jul 25 15:18:49 GMT 2025","broken","Fri Jul 25 15:18:50 GMT 2025","","test google search","search facebook in google",""
"","9055","Radio ""Yes"" Button","","Fri Jul 25 15:18:39 GMT 2025","broken","Fri Jul 25 15:18:48 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","322","search ""fsoft"" in google","","Fri Jul 25 15:18:52 GMT 2025","broken","Fri Jul 25 15:18:52 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","5729","test get api","","Fri Jul 25 15:18:33 GMT 2025","passed","Fri Jul 25 15:18:39 GMT 2025","","Demo API","test get api",""
"","321","search ""review cong ty"" in google","","Fri Jul 25 15:18:52 GMT 2025","broken","Fri Jul 25 15:18:52 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","456","test post api","","Fri Jul 25 15:18:39 GMT 2025","failed","Fri Jul 25 15:18:39 GMT 2025","","Demo API","test post api",""
"","324","search ""CMC"" in google","","Fri Jul 25 15:18:51 GMT 2025","broken","Fri Jul 25 15:18:52 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","669","search ""fsoft"" in google","","Fri Jul 25 15:18:50 GMT 2025","broken","Fri Jul 25 15:18:51 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","464","Radio ""Impressive"" Button","","Fri Jul 25 15:18:48 GMT 2025","broken","Fri Jul 25 15:18:49 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","374","search youtube in google","","Fri Jul 25 15:18:49 GMT 2025","broken","Fri Jul 25 15:18:49 GMT 2025","","test google search","search youtube in google",""
