"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 08 15:15:16 GMT 2024","Tue Oct 08 15:15:17 GMT 2024","398","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Oct 08 15:15:19 GMT 2024","Tue Oct 08 15:15:19 GMT 2024","416","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Oct 08 15:15:18 GMT 2024","Tue Oct 08 15:15:18 GMT 2024","271","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Oct 08 15:15:18 GMT 2024","Tue Oct 08 15:15:19 GMT 2024","318","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Oct 08 15:15:17 GMT 2024","Tue Oct 08 15:15:17 GMT 2024","324","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Oct 08 15:15:08 GMT 2024","Tue Oct 08 15:15:16 GMT 2024","8432","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue Oct 08 15:15:08 GMT 2024","Tue Oct 08 15:15:08 GMT 2024","483","","Demo API","","test post api","","test post api",""
"broken","Tue Oct 08 15:15:19 GMT 2024","Tue Oct 08 15:15:19 GMT 2024","269","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Oct 08 15:15:17 GMT 2024","Tue Oct 08 15:15:18 GMT 2024","320","","test google search","","search facebook in google","","search facebook in google",""
"passed","Tue Oct 08 15:15:05 GMT 2024","Tue Oct 08 15:15:07 GMT 2024","1994","","Demo API","","test get api","","test get api",""
"broken","Tue Oct 08 15:15:18 GMT 2024","Tue Oct 08 15:15:18 GMT 2024","370","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Oct 08 15:15:19 GMT 2024","Tue Oct 08 15:15:20 GMT 2024","314","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
