"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","500","Radio ""Impressive"" Button","","Mon Dec 01 08:26:58 UTC 2025","broken","Mon Dec 01 08:26:59 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","275","search ""CMC"" in google","","Mon Dec 01 08:27:00 UTC 2025","broken","Mon Dec 01 08:27:00 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","10162","Radio ""Yes"" Button","","Mon Dec 01 08:26:48 UTC 2025","broken","Mon Dec 01 08:26:58 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","375","search youtube in google","","Mon Dec 01 08:26:59 UTC 2025","broken","Mon Dec 01 08:26:59 UTC 2025","","test google search","search youtube in google",""
"","319","search ""review cong ty"" in google","","Mon Dec 01 08:27:00 UTC 2025","broken","Mon Dec 01 08:27:01 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","274","search ""fsoft"" in google","","Mon Dec 01 08:27:00 UTC 2025","broken","Mon Dec 01 08:27:00 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","317","search ""review cong ty"" in google","","Mon Dec 01 08:27:01 UTC 2025","broken","Mon Dec 01 08:27:01 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","1971","test get api","","Mon Dec 01 08:26:46 UTC 2025","passed","Mon Dec 01 08:26:48 UTC 2025","","Demo API","test get api",""
"","316","search ""fsoft"" in google","","Mon Dec 01 08:27:01 UTC 2025","broken","Mon Dec 01 08:27:01 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","272","search ""CMC"" in google","","Mon Dec 01 08:27:01 UTC 2025","broken","Mon Dec 01 08:27:01 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","364","test post api","","Mon Dec 01 08:26:48 UTC 2025","failed","Mon Dec 01 08:26:48 UTC 2025","","Demo API","test post api",""
"","370","search facebook in google","","Mon Dec 01 08:26:59 UTC 2025","broken","Mon Dec 01 08:27:00 UTC 2025","","test google search","search facebook in google",""
