"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Oct 24 15:15:21 GMT 2024","Thu Oct 24 15:15:21 GMT 2024","319","","test google search","","search facebook in google","","search facebook in google",""
"passed","Thu Oct 24 15:15:16 GMT 2024","Thu Oct 24 15:15:18 GMT 2024","1738","","Demo API","","test get api","","test get api",""
"broken","Thu Oct 24 15:15:20 GMT 2024","Thu Oct 24 15:15:21 GMT 2024","320","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Oct 24 15:15:21 GMT 2024","Thu Oct 24 15:15:22 GMT 2024","268","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Oct 24 15:15:22 GMT 2024","Thu Oct 24 15:15:22 GMT 2024","317","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Oct 24 15:15:22 GMT 2024","Thu Oct 24 15:15:23 GMT 2024","344","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Oct 24 15:15:22 GMT 2024","Thu Oct 24 15:15:22 GMT 2024","315","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Oct 24 15:15:18 GMT 2024","Thu Oct 24 15:15:18 GMT 2024","287","","Demo API","","test post api","","test post api",""
"broken","Thu Oct 24 15:15:21 GMT 2024","Thu Oct 24 15:15:21 GMT 2024","319","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Oct 24 15:15:20 GMT 2024","Thu Oct 24 15:15:20 GMT 2024","400","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Oct 24 15:15:18 GMT 2024","Thu Oct 24 15:15:20 GMT 2024","1957","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Oct 24 15:15:23 GMT 2024","Thu Oct 24 15:15:23 GMT 2024","315","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
