"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","469","search ""fsoft"" in google","","Tue Oct 14 15:18:21 UTC 2025","broken","Tue Oct 14 15:18:22 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","442","Radio ""Impressive"" Button","","Tue Oct 14 15:18:20 UTC 2025","broken","Tue Oct 14 15:18:20 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","271","search ""fsoft"" in google","","Tue Oct 14 15:18:22 UTC 2025","broken","Tue Oct 14 15:18:22 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","425","search youtube in google","","Tue Oct 14 15:18:20 UTC 2025","broken","Tue Oct 14 15:18:20 UTC 2025","","test google search","search youtube in google",""
"","1807","test get api","","Tue Oct 14 15:18:07 UTC 2025","passed","Tue Oct 14 15:18:09 UTC 2025","","Demo API","test get api",""
"","319","search facebook in google","","Tue Oct 14 15:18:20 UTC 2025","broken","Tue Oct 14 15:18:21 UTC 2025","","test google search","search facebook in google",""
"","317","search ""review cong ty"" in google","","Tue Oct 14 15:18:22 UTC 2025","broken","Tue Oct 14 15:18:23 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","319","search ""CMC"" in google","","Tue Oct 14 15:18:21 UTC 2025","broken","Tue Oct 14 15:18:21 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","9857","Radio ""Yes"" Button","","Tue Oct 14 15:18:10 UTC 2025","broken","Tue Oct 14 15:18:20 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","272","search ""review cong ty"" in google","","Tue Oct 14 15:18:22 UTC 2025","broken","Tue Oct 14 15:18:22 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","390","test post api","","Tue Oct 14 15:18:09 UTC 2025","failed","Tue Oct 14 15:18:10 UTC 2025","","Demo API","test post api",""
"","318","search ""CMC"" in google","","Tue Oct 14 15:18:22 UTC 2025","broken","Tue Oct 14 15:18:22 UTC 2025","","test google search outline","search ""CMC"" in google",""
