"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 22 09:14:31 GMT 2022","Tue Nov 22 09:14:36 GMT 2022","5777","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue Nov 22 09:14:53 GMT 2022","Tue Nov 22 09:14:57 GMT 2022","3935","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Tue Nov 22 09:14:57 GMT 2022","Tue Nov 22 09:15:01 GMT 2022","4085","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Nov 22 09:14:48 GMT 2022","Tue Nov 22 09:14:53 GMT 2022","5624","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Nov 22 09:14:36 GMT 2022","Tue Nov 22 09:14:37 GMT 2022","1078","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Tue Nov 22 09:15:01 GMT 2022","Tue Nov 22 09:15:06 GMT 2022","4426","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Nov 22 09:14:37 GMT 2022","Tue Nov 22 09:14:43 GMT 2022","5639","","test google search","","search youtube in google","","search youtube in google",""
"passed","Tue Nov 22 09:15:06 GMT 2022","Tue Nov 22 09:15:10 GMT 2022","4346","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Tue Nov 22 09:14:43 GMT 2022","Tue Nov 22 09:14:48 GMT 2022","4580","","test google search","","search facebook in google","","search facebook in google",""
"passed","Tue Nov 22 09:15:10 GMT 2022","Tue Nov 22 09:15:15 GMT 2022","4761","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
