"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jan 24 08:15:26 GMT 2024","Wed Jan 24 08:15:26 GMT 2024","226","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Jan 24 08:15:26 GMT 2024","Wed Jan 24 08:15:26 GMT 2024","229","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Jan 24 08:15:18 GMT 2024","Wed Jan 24 08:15:25 GMT 2024","7418","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Jan 24 08:15:27 GMT 2024","Wed Jan 24 08:15:27 GMT 2024","264","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Wed Jan 24 08:15:17 GMT 2024","Wed Jan 24 08:15:18 GMT 2024","294","","Demo API","","test post api","","test post api",""
"broken","Wed Jan 24 08:15:27 GMT 2024","Wed Jan 24 08:15:27 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Jan 24 08:15:27 GMT 2024","Wed Jan 24 08:15:27 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Jan 24 08:15:26 GMT 2024","Wed Jan 24 08:15:27 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Jan 24 08:15:25 GMT 2024","Wed Jan 24 08:15:25 GMT 2024","346","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Jan 24 08:15:26 GMT 2024","Wed Jan 24 08:15:26 GMT 2024","220","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Wed Jan 24 08:15:16 GMT 2024","Wed Jan 24 08:15:17 GMT 2024","1694","","Demo API","","test get api","","test get api",""
"broken","Wed Jan 24 08:15:25 GMT 2024","Wed Jan 24 08:15:26 GMT 2024","227","","test google search","","search youtube in google","","search youtube in google",""
