"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 07 08:15:12 GMT 2023","Wed Jun 07 08:15:13 GMT 2023","299","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Jun 07 08:15:12 GMT 2023","Wed Jun 07 08:15:12 GMT 2023","294","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Jun 07 08:15:14 GMT 2023","Wed Jun 07 08:15:14 GMT 2023","275","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Jun 07 08:15:13 GMT 2023","Wed Jun 07 08:15:13 GMT 2023","278","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Wed Jun 07 08:15:00 GMT 2023","Wed Jun 07 08:15:03 GMT 2023","2983","","Demo API","","test get api","","test get api",""
"broken","Wed Jun 07 08:15:14 GMT 2023","Wed Jun 07 08:15:14 GMT 2023","334","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Jun 07 08:15:13 GMT 2023","Wed Jun 07 08:15:14 GMT 2023","344","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Jun 07 08:15:04 GMT 2023","Wed Jun 07 08:15:12 GMT 2023","7703","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Jun 07 08:15:13 GMT 2023","Wed Jun 07 08:15:13 GMT 2023","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Jun 07 08:15:14 GMT 2023","Wed Jun 07 08:15:14 GMT 2023","260","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Jun 07 08:15:12 GMT 2023","Wed Jun 07 08:15:12 GMT 2023","408","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Wed Jun 07 08:15:03 GMT 2023","Wed Jun 07 08:15:04 GMT 2023","450","","Demo API","","test post api","","test post api",""
