"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","546","Radio ""Impressive"" Button","","2026-06-17","broken","2026-06-17","","Demo QA site","Radio ""Impressive"" Button",""
"","319","search ""fsoft"" in google","","2026-06-17","broken","2026-06-17","","test google search outline","search ""fsoft"" in google",""
"","318","search ""fsoft"" in google","","2026-06-17","broken","2026-06-17","","test google search outline","search ""fsoft"" in google",""
"","382","search facebook in google","","2026-06-17","broken","2026-06-17","","test google search","search facebook in google",""
"","273","test post api","","2026-06-17","failed","2026-06-17","","Demo API","test post api",""
"","385","search ""CMC"" in google","","2026-06-17","broken","2026-06-17","","test google search outline","search ""CMC"" in google",""
"","1849","test get api","","2026-06-17","passed","2026-06-17","","Demo API","test get api",""
"","321","search ""review cong ty"" in google","","2026-06-17","broken","2026-06-17","","test google search outline","search ""review cong ty"" in google",""
"","318","search ""review cong ty"" in google","","2026-06-17","broken","2026-06-17","","test google search outline","search ""review cong ty"" in google",""
"","362","search ""CMC"" in google","","2026-06-17","broken","2026-06-17","","test google search outline","search ""CMC"" in google",""
"","325","search youtube in google","","2026-06-17","broken","2026-06-17","","test google search","search youtube in google",""
"","13309","Radio ""Yes"" Button","","2026-06-17","broken","2026-06-17","","Demo QA site","Radio ""Yes"" Button",""
