"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 07 08:17:15 GMT 2024","Mon Oct 07 08:17:15 GMT 2024","319","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Oct 07 08:17:16 GMT 2024","Mon Oct 07 08:17:16 GMT 2024","317","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Oct 07 08:17:15 GMT 2024","Mon Oct 07 08:17:15 GMT 2024","276","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Oct 07 08:17:15 GMT 2024","Mon Oct 07 08:17:15 GMT 2024","272","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Oct 07 08:17:15 GMT 2024","Mon Oct 07 08:17:16 GMT 2024","318","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Oct 07 08:17:14 GMT 2024","Mon Oct 07 08:17:14 GMT 2024","273","","test google search","","search youtube in google","","search youtube in google",""
"passed","Mon Oct 07 08:17:11 GMT 2024","Mon Oct 07 08:17:12 GMT 2024","327","","Demo API","","test post api","","test post api",""
"broken","Mon Oct 07 08:17:16 GMT 2024","Mon Oct 07 08:17:16 GMT 2024","316","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Oct 07 08:17:14 GMT 2024","Mon Oct 07 08:17:14 GMT 2024","399","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Oct 07 08:17:12 GMT 2024","Mon Oct 07 08:17:14 GMT 2024","2216","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Oct 07 08:17:16 GMT 2024","Mon Oct 07 08:17:17 GMT 2024","316","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Mon Oct 07 08:17:09 GMT 2024","Mon Oct 07 08:17:11 GMT 2024","1774","","Demo API","","test get api","","test get api",""
