"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Apr 12 08:14:40 GMT 2023","Wed Apr 12 08:14:40 GMT 2023","253","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Apr 12 08:14:39 GMT 2023","Wed Apr 12 08:14:40 GMT 2023","245","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Apr 12 08:14:40 GMT 2023","Wed Apr 12 08:14:40 GMT 2023","249","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Wed Apr 12 08:14:34 GMT 2023","Wed Apr 12 08:14:35 GMT 2023","429","","Demo API","","test post api","","test post api",""
"broken","Wed Apr 12 08:14:39 GMT 2023","Wed Apr 12 08:14:39 GMT 2023","268","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Apr 12 08:14:39 GMT 2023","Wed Apr 12 08:14:39 GMT 2023","321","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Apr 12 08:14:38 GMT 2023","Wed Apr 12 08:14:38 GMT 2023","265","","test google search","","search facebook in google","","search facebook in google",""
"passed","Wed Apr 12 08:14:32 GMT 2023","Wed Apr 12 08:14:34 GMT 2023","2524","","Demo API","","test get api","","test get api",""
"broken","Wed Apr 12 08:14:38 GMT 2023","Wed Apr 12 08:14:39 GMT 2023","281","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Apr 12 08:14:35 GMT 2023","Wed Apr 12 08:14:37 GMT 2023","2540","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Apr 12 08:14:37 GMT 2023","Wed Apr 12 08:14:38 GMT 2023","337","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Apr 12 08:14:38 GMT 2023","Wed Apr 12 08:14:38 GMT 2023","293","","test google search","","search youtube in google","","search youtube in google",""
