"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","266","search ""review cong ty"" in google","","Wed Dec 10 08:24:45 UTC 2025","broken","Wed Dec 10 08:24:45 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""review cong ty"" in google","","Wed Dec 10 08:24:44 UTC 2025","broken","Wed Dec 10 08:24:44 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","387","search facebook in google","","Wed Dec 10 08:24:42 UTC 2025","broken","Wed Dec 10 08:24:43 UTC 2025","","test google search","search facebook in google",""
"","1760","test get api","","Wed Dec 10 08:24:29 UTC 2025","passed","Wed Dec 10 08:24:31 UTC 2025","","Demo API","test get api",""
"","10179","Radio ""Yes"" Button","","Wed Dec 10 08:24:32 UTC 2025","broken","Wed Dec 10 08:24:42 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","218","test post api","","Wed Dec 10 08:24:31 UTC 2025","failed","Wed Dec 10 08:24:32 UTC 2025","","Demo API","test post api",""
"","424","search ""CMC"" in google","","Wed Dec 10 08:24:43 UTC 2025","broken","Wed Dec 10 08:24:43 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","270","search ""fsoft"" in google","","Wed Dec 10 08:24:43 UTC 2025","broken","Wed Dec 10 08:24:44 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","274","search ""CMC"" in google","","Wed Dec 10 08:24:44 UTC 2025","broken","Wed Dec 10 08:24:44 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","324","search youtube in google","","Wed Dec 10 08:24:42 UTC 2025","broken","Wed Dec 10 08:24:42 UTC 2025","","test google search","search youtube in google",""
"","316","search ""fsoft"" in google","","Wed Dec 10 08:24:44 UTC 2025","broken","Wed Dec 10 08:24:45 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","396","Radio ""Impressive"" Button","","Wed Dec 10 08:24:42 UTC 2025","broken","Wed Dec 10 08:24:42 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
