"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","320","search ""review cong ty"" in google","","Thu May 01 08:21:49 GMT 2025","broken","Thu May 01 08:21:50 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","390","test post api","","Thu May 01 08:20:57 GMT 2025","failed","Thu May 01 08:20:57 GMT 2025","","Demo API","test post api",""
"","316","search ""CMC"" in google","","Thu May 01 08:21:50 GMT 2025","broken","Thu May 01 08:21:50 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","328","search youtube in google","","Thu May 01 08:21:48 GMT 2025","broken","Thu May 01 08:21:48 GMT 2025","","test google search","search youtube in google",""
"","320","search ""fsoft"" in google","","Thu May 01 08:21:50 GMT 2025","broken","Thu May 01 08:21:50 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","321","search facebook in google","","Thu May 01 08:21:48 GMT 2025","broken","Thu May 01 08:21:49 GMT 2025","","test google search","search facebook in google",""
"","372","search ""CMC"" in google","","Thu May 01 08:21:49 GMT 2025","broken","Thu May 01 08:21:49 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","318","search ""fsoft"" in google","","Thu May 01 08:21:49 GMT 2025","broken","Thu May 01 08:21:49 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1874","test get api","","Thu May 01 08:20:55 GMT 2025","passed","Thu May 01 08:20:57 GMT 2025","","Demo API","test get api",""
"","991","Radio ""Impressive"" Button","","Thu May 01 08:21:47 GMT 2025","broken","Thu May 01 08:21:48 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","320","search ""review cong ty"" in google","","Thu May 01 08:21:50 GMT 2025","broken","Thu May 01 08:21:51 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","49630","Radio ""Yes"" Button","","Thu May 01 08:20:57 GMT 2025","broken","Thu May 01 08:21:47 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
