"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","535","test post api","","2026-09-08","passed","2026-09-08","","Demo API","test post api",""
"","472","Radio ""Impressive"" Button","","2026-09-08","broken","2026-09-08","","Demo QA site","Radio ""Impressive"" Button",""
"","1529","test get api","","2026-09-08","passed","2026-09-08","","Demo API","test get api",""
"","321","search youtube in google","","2026-09-08","broken","2026-09-08","","test google search","search youtube in google",""
"","318","search ""CMC"" in google","","2026-09-08","broken","2026-09-08","","test google search outline","search ""CMC"" in google",""
"","364","search ""review cong ty"" in google","","2026-09-08","broken","2026-09-08","","test google search outline","search ""review cong ty"" in google",""
"","10235","Radio ""Yes"" Button","","2026-09-08","broken","2026-09-08","","Demo QA site","Radio ""Yes"" Button",""
"","313","search facebook in google","","2026-09-08","broken","2026-09-08","","test google search","search facebook in google",""
"","417","search ""fsoft"" in google","","2026-09-08","broken","2026-09-08","","test google search outline","search ""fsoft"" in google",""
"","315","search ""review cong ty"" in google","","2026-09-08","broken","2026-09-08","","test google search outline","search ""review cong ty"" in google",""
"","464","search ""fsoft"" in google","","2026-09-08","broken","2026-09-08","","test google search outline","search ""fsoft"" in google",""
"","363","search ""CMC"" in google","","2026-09-08","broken","2026-09-08","","test google search outline","search ""CMC"" in google",""
