"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","319","search ""fsoft"" in google","","Fri Dec 27 15:13:31 GMT 2024","broken","Fri Dec 27 15:13:31 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","339","search facebook in google","","Fri Dec 27 15:13:30 GMT 2024","broken","Fri Dec 27 15:13:31 GMT 2024","","test google search","search facebook in google",""
"","397","Radio ""Impressive"" Button","","Fri Dec 27 15:13:30 GMT 2024","broken","Fri Dec 27 15:13:30 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","1815","test get api","","Fri Dec 27 15:13:25 GMT 2024","passed","Fri Dec 27 15:13:27 GMT 2024","","Demo API","test get api",""
"","323","search youtube in google","","Fri Dec 27 15:13:30 GMT 2024","broken","Fri Dec 27 15:13:30 GMT 2024","","test google search","search youtube in google",""
"","314","search ""review cong ty"" in google","","Fri Dec 27 15:13:32 GMT 2024","broken","Fri Dec 27 15:13:33 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","242","test post api","","Fri Dec 27 15:13:27 GMT 2024","passed","Fri Dec 27 15:13:27 GMT 2024","","Demo API","test post api",""
"","319","search ""CMC"" in google","","Fri Dec 27 15:13:31 GMT 2024","broken","Fri Dec 27 15:13:31 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","2112","Radio ""Yes"" Button","","Fri Dec 27 15:13:27 GMT 2024","broken","Fri Dec 27 15:13:29 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
"","316","search ""review cong ty"" in google","","Fri Dec 27 15:13:31 GMT 2024","broken","Fri Dec 27 15:13:32 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","317","search ""CMC"" in google","","Fri Dec 27 15:13:32 GMT 2024","broken","Fri Dec 27 15:13:32 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","318","search ""fsoft"" in google","","Fri Dec 27 15:13:32 GMT 2024","broken","Fri Dec 27 15:13:32 GMT 2024","","test google search outline","search ""fsoft"" in google",""
