"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","386","test post api","","Mon May 04 10:10:03 UTC 2026","failed","Mon May 04 10:10:03 UTC 2026","","Demo API","test post api",""
"","315","search ""CMC"" in google","","Mon May 04 10:10:11 UTC 2026","broken","Mon May 04 10:10:12 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","407","Radio ""Impressive"" Button","","Mon May 04 10:10:09 UTC 2026","broken","Mon May 04 10:10:09 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","324","search facebook in google","","Mon May 04 10:10:09 UTC 2026","broken","Mon May 04 10:10:10 UTC 2026","","test google search","search facebook in google",""
"","328","search ""CMC"" in google","","Mon May 04 10:10:10 UTC 2026","broken","Mon May 04 10:10:10 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","322","search youtube in google","","Mon May 04 10:10:09 UTC 2026","broken","Mon May 04 10:10:09 UTC 2026","","test google search","search youtube in google",""
"","316","search ""fsoft"" in google","","Mon May 04 10:10:12 UTC 2026","broken","Mon May 04 10:10:12 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","316","search ""review cong ty"" in google","","Mon May 04 10:10:12 UTC 2026","broken","Mon May 04 10:10:12 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","317","search ""review cong ty"" in google","","Mon May 04 10:10:11 UTC 2026","broken","Mon May 04 10:10:11 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","968","search ""fsoft"" in google","","Mon May 04 10:10:10 UTC 2026","broken","Mon May 04 10:10:11 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","5571","Radio ""Yes"" Button","","Mon May 04 10:10:03 UTC 2026","broken","Mon May 04 10:10:09 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","2019","test get api","","Mon May 04 10:10:01 UTC 2026","passed","Mon May 04 10:10:03 UTC 2026","","Demo API","test get api",""
