"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Oct 10 15:14:45 GMT 2024","Thu Oct 10 15:14:45 GMT 2024","318","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu Oct 10 15:14:47 GMT 2024","Thu Oct 10 15:14:47 GMT 2024","315","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Oct 10 15:14:46 GMT 2024","Thu Oct 10 15:14:46 GMT 2024","318","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Oct 10 15:14:42 GMT 2024","Thu Oct 10 15:14:44 GMT 2024","1977","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Oct 10 15:14:46 GMT 2024","Thu Oct 10 15:14:47 GMT 2024","314","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Oct 10 15:14:47 GMT 2024","Thu Oct 10 15:14:47 GMT 2024","316","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Oct 10 15:14:46 GMT 2024","Thu Oct 10 15:14:46 GMT 2024","319","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Oct 10 15:14:44 GMT 2024","Thu Oct 10 15:14:45 GMT 2024","456","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Oct 10 15:14:45 GMT 2024","Thu Oct 10 15:14:45 GMT 2024","330","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Oct 10 15:14:45 GMT 2024","Thu Oct 10 15:14:46 GMT 2024","323","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Oct 10 15:14:40 GMT 2024","Thu Oct 10 15:14:42 GMT 2024","1950","","Demo API","","test get api","","test get api",""
"passed","Thu Oct 10 15:14:42 GMT 2024","Thu Oct 10 15:14:42 GMT 2024","408","","Demo API","","test post api","","test post api",""
