"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","315","search ""review cong ty"" in google","","Wed Jun 04 15:39:48 GMT 2025","broken","Wed Jun 04 15:39:48 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","423","test post api","","Wed Jun 04 15:39:44 GMT 2025","failed","Wed Jun 04 15:39:44 GMT 2025","","Demo API","test post api",""
"","398","Radio ""Impressive"" Button","","Wed Jun 04 15:39:46 GMT 2025","broken","Wed Jun 04 15:39:46 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","315","search ""review cong ty"" in google","","Wed Jun 04 15:39:49 GMT 2025","broken","Wed Jun 04 15:39:49 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","319","search facebook in google","","Wed Jun 04 15:39:47 GMT 2025","broken","Wed Jun 04 15:39:47 GMT 2025","","test google search","search facebook in google",""
"","315","search ""fsoft"" in google","","Wed Jun 04 15:39:48 GMT 2025","broken","Wed Jun 04 15:39:49 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1949","Radio ""Yes"" Button","","Wed Jun 04 15:39:44 GMT 2025","broken","Wed Jun 04 15:39:46 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","1625","test get api","","Wed Jun 04 15:39:42 GMT 2025","passed","Wed Jun 04 15:39:44 GMT 2025","","Demo API","test get api",""
"","317","search ""fsoft"" in google","","Wed Jun 04 15:39:47 GMT 2025","broken","Wed Jun 04 15:39:48 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","327","search ""CMC"" in google","","Wed Jun 04 15:39:47 GMT 2025","broken","Wed Jun 04 15:39:47 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","321","search youtube in google","","Wed Jun 04 15:39:46 GMT 2025","broken","Wed Jun 04 15:39:47 GMT 2025","","test google search","search youtube in google",""
"","316","search ""CMC"" in google","","Wed Jun 04 15:39:48 GMT 2025","broken","Wed Jun 04 15:39:48 GMT 2025","","test google search outline","search ""CMC"" in google",""
