"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jun 15 15:11:47 GMT 2023","Thu Jun 15 15:11:55 GMT 2023","7199","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Jun 15 15:11:56 GMT 2023","Thu Jun 15 15:11:57 GMT 2023","363","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Jun 15 15:11:55 GMT 2023","Thu Jun 15 15:11:55 GMT 2023","497","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Thu Jun 15 15:11:43 GMT 2023","Thu Jun 15 15:11:47 GMT 2023","3582","","Demo API","","test get api","","test get api",""
"broken","Thu Jun 15 15:11:58 GMT 2023","Thu Jun 15 15:11:58 GMT 2023","305","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Jun 15 15:11:57 GMT 2023","Thu Jun 15 15:11:58 GMT 2023","340","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Jun 15 15:11:57 GMT 2023","Thu Jun 15 15:11:57 GMT 2023","325","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Jun 15 15:11:47 GMT 2023","Thu Jun 15 15:11:47 GMT 2023","495","","Demo API","","test post api","","test post api",""
"broken","Thu Jun 15 15:11:55 GMT 2023","Thu Jun 15 15:11:55 GMT 2023","385","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Jun 15 15:11:57 GMT 2023","Thu Jun 15 15:11:57 GMT 2023","337","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Jun 15 15:11:56 GMT 2023","Thu Jun 15 15:11:56 GMT 2023","371","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Jun 15 15:11:56 GMT 2023","Thu Jun 15 15:11:56 GMT 2023","389","","test google search","","search facebook in google","","search facebook in google",""
