"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Oct 09 15:14:00 GMT 2024","Wed Oct 09 15:14:00 GMT 2024","318","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Oct 09 15:13:50 GMT 2024","Wed Oct 09 15:13:59 GMT 2024","8523","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Oct 09 15:13:59 GMT 2024","Wed Oct 09 15:14:00 GMT 2024","317","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Oct 09 15:14:00 GMT 2024","Wed Oct 09 15:14:01 GMT 2024","323","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Oct 09 15:14:01 GMT 2024","Wed Oct 09 15:14:01 GMT 2024","317","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Oct 09 15:14:01 GMT 2024","Wed Oct 09 15:14:02 GMT 2024","340","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Wed Oct 09 15:13:48 GMT 2024","Wed Oct 09 15:13:49 GMT 2024","1749","","Demo API","","test get api","","test get api",""
"broken","Wed Oct 09 15:13:59 GMT 2024","Wed Oct 09 15:13:59 GMT 2024","422","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Oct 09 15:14:00 GMT 2024","Wed Oct 09 15:14:00 GMT 2024","409","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Oct 09 15:14:01 GMT 2024","Wed Oct 09 15:14:01 GMT 2024","318","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Oct 09 15:13:59 GMT 2024","Wed Oct 09 15:13:59 GMT 2024","379","","test google search","","search youtube in google","","search youtube in google",""
"passed","Wed Oct 09 15:13:49 GMT 2024","Wed Oct 09 15:13:50 GMT 2024","641","","Demo API","","test post api","","test post api",""
