"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","433","Radio ""Impressive"" Button","","2026-09-15","broken","2026-09-15","","Demo QA site","Radio ""Impressive"" Button",""
"","1615","test get api","","2026-09-15","passed","2026-09-15","","Demo API","test get api",""
"","335","search facebook in google","","2026-09-15","broken","2026-09-15","","test google search","search facebook in google",""
"","316","search ""fsoft"" in google","","2026-09-15","broken","2026-09-15","","test google search outline","search ""fsoft"" in google",""
"","314","search ""fsoft"" in google","","2026-09-15","broken","2026-09-15","","test google search outline","search ""fsoft"" in google",""
"","320","search ""CMC"" in google","","2026-09-15","broken","2026-09-15","","test google search outline","search ""CMC"" in google",""
"","415","search ""review cong ty"" in google","","2026-09-15","broken","2026-09-15","","test google search outline","search ""review cong ty"" in google",""
"","318","search youtube in google","","2026-09-15","broken","2026-09-15","","test google search","search youtube in google",""
"","313","search ""review cong ty"" in google","","2026-09-15","broken","2026-09-15","","test google search outline","search ""review cong ty"" in google",""
"","364","search ""CMC"" in google","","2026-09-15","broken","2026-09-15","","test google search outline","search ""CMC"" in google",""
"","2691","Radio ""Yes"" Button","","2026-09-15","broken","2026-09-15","","Demo QA site","Radio ""Yes"" Button",""
"","428","test post api","","2026-09-15","passed","2026-09-15","","Demo API","test post api",""
