"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","270","search ""review cong ty"" in google","","Mon Oct 06 15:16:25 UTC 2025","broken","Mon Oct 06 15:16:25 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","279","test post api","","Mon Oct 06 15:16:13 UTC 2025","failed","Mon Oct 06 15:16:14 UTC 2025","","Demo API","test post api",""
"","426","search facebook in google","","Mon Oct 06 15:16:24 UTC 2025","broken","Mon Oct 06 15:16:24 UTC 2025","","test google search","search facebook in google",""
"","325","search ""CMC"" in google","","Mon Oct 06 15:16:24 UTC 2025","broken","Mon Oct 06 15:16:25 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","466","search ""fsoft"" in google","","Mon Oct 06 15:16:26 UTC 2025","broken","Mon Oct 06 15:16:26 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","396","Radio ""Impressive"" Button","","Mon Oct 06 15:16:23 UTC 2025","broken","Mon Oct 06 15:16:24 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","272","search ""fsoft"" in google","","Mon Oct 06 15:16:25 UTC 2025","broken","Mon Oct 06 15:16:25 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","281","search youtube in google","","Mon Oct 06 15:16:24 UTC 2025","broken","Mon Oct 06 15:16:24 UTC 2025","","test google search","search youtube in google",""
"","9526","Radio ""Yes"" Button","","Mon Oct 06 15:16:14 UTC 2025","broken","Mon Oct 06 15:16:23 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","1690","test get api","","Mon Oct 06 15:16:12 UTC 2025","passed","Mon Oct 06 15:16:13 UTC 2025","","Demo API","test get api",""
"","270","search ""CMC"" in google","","Mon Oct 06 15:16:25 UTC 2025","broken","Mon Oct 06 15:16:26 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","318","search ""review cong ty"" in google","","Mon Oct 06 15:16:26 UTC 2025","broken","Mon Oct 06 15:16:26 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
