"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","552","Radio ""Impressive"" Button","","Fri Feb 13 15:38:37 UTC 2026","broken","Fri Feb 13 15:38:38 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","343","search youtube in google","","Fri Feb 13 15:38:38 UTC 2026","broken","Fri Feb 13 15:38:38 UTC 2026","","test google search","search youtube in google",""
"","9501","Radio ""Yes"" Button","","Fri Feb 13 15:38:28 UTC 2026","broken","Fri Feb 13 15:38:37 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","120","test post api","","Fri Feb 13 15:38:27 UTC 2026","failed","Fri Feb 13 15:38:28 UTC 2026","","Demo API","test post api",""
"","464","search ""review cong ty"" in google","","Fri Feb 13 15:38:40 UTC 2026","broken","Fri Feb 13 15:38:41 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","315","search ""fsoft"" in google","","Fri Feb 13 15:38:40 UTC 2026","broken","Fri Feb 13 15:38:40 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","316","search ""CMC"" in google","","Fri Feb 13 15:38:39 UTC 2026","broken","Fri Feb 13 15:38:40 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","1987","test get api","","Fri Feb 13 15:38:25 UTC 2026","passed","Fri Feb 13 15:38:27 UTC 2026","","Demo API","test get api",""
"","350","search facebook in google","","Fri Feb 13 15:38:38 UTC 2026","broken","Fri Feb 13 15:38:38 UTC 2026","","test google search","search facebook in google",""
"","366","search ""fsoft"" in google","","Fri Feb 13 15:38:39 UTC 2026","broken","Fri Feb 13 15:38:39 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","325","search ""CMC"" in google","","Fri Feb 13 15:38:38 UTC 2026","broken","Fri Feb 13 15:38:39 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","317","search ""review cong ty"" in google","","Fri Feb 13 15:38:39 UTC 2026","broken","Fri Feb 13 15:38:39 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
