"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","267","search ""fsoft"" in google","","Thu Jan 15 08:26:49 UTC 2026","broken","Thu Jan 15 08:26:49 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","6227","Radio ""Yes"" Button","","Thu Jan 15 08:26:41 UTC 2026","broken","Thu Jan 15 08:26:47 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","363","search facebook in google","","Thu Jan 15 08:26:48 UTC 2026","broken","Thu Jan 15 08:26:48 UTC 2026","","test google search","search facebook in google",""
"","265","search ""review cong ty"" in google","","Thu Jan 15 08:26:50 UTC 2026","broken","Thu Jan 15 08:26:50 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","393","Radio ""Impressive"" Button","","Thu Jan 15 08:26:47 UTC 2026","broken","Thu Jan 15 08:26:48 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","139","test post api","","Thu Jan 15 08:26:41 UTC 2026","failed","Thu Jan 15 08:26:41 UTC 2026","","Demo API","test post api",""
"","276","search youtube in google","","Thu Jan 15 08:26:48 UTC 2026","broken","Thu Jan 15 08:26:48 UTC 2026","","test google search","search youtube in google",""
"","264","search ""CMC"" in google","","Thu Jan 15 08:26:49 UTC 2026","broken","Thu Jan 15 08:26:50 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","266","search ""fsoft"" in google","","Thu Jan 15 08:26:50 UTC 2026","broken","Thu Jan 15 08:26:50 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","263","search ""review cong ty"" in google","","Thu Jan 15 08:26:49 UTC 2026","broken","Thu Jan 15 08:26:49 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","320","search ""CMC"" in google","","Thu Jan 15 08:26:48 UTC 2026","broken","Thu Jan 15 08:26:49 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","1613","test get api","","Thu Jan 15 08:26:39 UTC 2026","passed","Thu Jan 15 08:26:41 UTC 2026","","Demo API","test get api",""
