"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","266","search ""CMC"" in google","","Fri Oct 24 08:21:43 UTC 2025","broken","Fri Oct 24 08:21:43 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","264","search ""review cong ty"" in google","","Fri Oct 24 08:21:43 UTC 2025","broken","Fri Oct 24 08:21:43 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","324","search youtube in google","","Fri Oct 24 08:21:41 UTC 2025","broken","Fri Oct 24 08:21:41 UTC 2025","","test google search","search youtube in google",""
"","444","Radio ""Impressive"" Button","","Fri Oct 24 08:21:41 UTC 2025","broken","Fri Oct 24 08:21:41 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","10436","Radio ""Yes"" Button","","Fri Oct 24 08:21:30 UTC 2025","broken","Fri Oct 24 08:21:41 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","385","test post api","","Fri Oct 24 08:21:30 UTC 2025","failed","Fri Oct 24 08:21:30 UTC 2025","","Demo API","test post api",""
"","271","search ""CMC"" in google","","Fri Oct 24 08:21:42 UTC 2025","broken","Fri Oct 24 08:21:42 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","265","search ""fsoft"" in google","","Fri Oct 24 08:21:43 UTC 2025","broken","Fri Oct 24 08:21:43 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","268","search ""fsoft"" in google","","Fri Oct 24 08:21:42 UTC 2025","broken","Fri Oct 24 08:21:42 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","318","search ""review cong ty"" in google","","Fri Oct 24 08:21:42 UTC 2025","broken","Fri Oct 24 08:21:43 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","1949","test get api","","Fri Oct 24 08:21:28 UTC 2025","passed","Fri Oct 24 08:21:30 UTC 2025","","Demo API","test get api",""
"","447","search facebook in google","","Fri Oct 24 08:21:41 UTC 2025","broken","Fri Oct 24 08:21:42 UTC 2025","","test google search","search facebook in google",""
