"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","320","search ""CMC"" in google","","Tue Apr 28 10:10:12 UTC 2026","broken","Tue Apr 28 10:10:12 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","365","test post api","","Tue Apr 28 10:10:03 UTC 2026","failed","Tue Apr 28 10:10:04 UTC 2026","","Demo API","test post api",""
"","316","search ""review cong ty"" in google","","Tue Apr 28 10:10:12 UTC 2026","broken","Tue Apr 28 10:10:13 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","2017","test get api","","Tue Apr 28 10:10:01 UTC 2026","passed","Tue Apr 28 10:10:03 UTC 2026","","Demo API","test get api",""
"","6654","Radio ""Yes"" Button","","Tue Apr 28 10:10:04 UTC 2026","broken","Tue Apr 28 10:10:10 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","317","search ""fsoft"" in google","","Tue Apr 28 10:10:12 UTC 2026","broken","Tue Apr 28 10:10:12 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","318","search ""fsoft"" in google","","Tue Apr 28 10:10:13 UTC 2026","broken","Tue Apr 28 10:10:13 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","315","search ""CMC"" in google","","Tue Apr 28 10:10:13 UTC 2026","broken","Tue Apr 28 10:10:13 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","326","search youtube in google","","Tue Apr 28 10:10:11 UTC 2026","broken","Tue Apr 28 10:10:11 UTC 2026","","test google search","search youtube in google",""
"","317","search ""review cong ty"" in google","","Tue Apr 28 10:10:13 UTC 2026","broken","Tue Apr 28 10:10:14 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","322","search facebook in google","","Tue Apr 28 10:10:11 UTC 2026","broken","Tue Apr 28 10:10:12 UTC 2026","","test google search","search facebook in google",""
"","391","Radio ""Impressive"" Button","","Tue Apr 28 10:10:10 UTC 2026","broken","Tue Apr 28 10:10:11 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
