"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Apr 28 15:11:33 GMT 2023","Fri Apr 28 15:11:34 GMT 2023","213","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Apr 28 15:11:35 GMT 2023","Fri Apr 28 15:11:35 GMT 2023","206","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Apr 28 15:11:34 GMT 2023","Fri Apr 28 15:11:34 GMT 2023","228","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Apr 28 15:11:35 GMT 2023","Fri Apr 28 15:11:35 GMT 2023","208","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Fri Apr 28 15:11:30 GMT 2023","Fri Apr 28 15:11:30 GMT 2023","323","","Demo API","","test post api","","test post api",""
"broken","Fri Apr 28 15:11:33 GMT 2023","Fri Apr 28 15:11:33 GMT 2023","229","","test google search","","search youtube in google","","search youtube in google",""
"passed","Fri Apr 28 15:11:28 GMT 2023","Fri Apr 28 15:11:30 GMT 2023","2078","","Demo API","","test get api","","test get api",""
"broken","Fri Apr 28 15:11:34 GMT 2023","Fri Apr 28 15:11:35 GMT 2023","206","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Apr 28 15:11:30 GMT 2023","Fri Apr 28 15:11:33 GMT 2023","2239","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Apr 28 15:11:33 GMT 2023","Fri Apr 28 15:11:33 GMT 2023","333","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Apr 28 15:11:34 GMT 2023","Fri Apr 28 15:11:34 GMT 2023","218","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Apr 28 15:11:34 GMT 2023","Fri Apr 28 15:11:34 GMT 2023","251","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
