"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9588","Radio ""Yes"" Button","","Wed Mar 19 15:15:57 GMT 2025","broken","Wed Mar 19 15:16:06 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","316","search ""review cong ty"" in google","","Wed Mar 19 15:16:08 GMT 2025","broken","Wed Mar 19 15:16:09 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","467","test post api","","Wed Mar 19 15:15:56 GMT 2025","passed","Wed Mar 19 15:15:57 GMT 2025","","Demo API","test post api",""
"","372","search facebook in google","","Wed Mar 19 15:16:07 GMT 2025","broken","Wed Mar 19 15:16:08 GMT 2025","","test google search","search facebook in google",""
"","320","search ""CMC"" in google","","Wed Mar 19 15:16:09 GMT 2025","broken","Wed Mar 19 15:16:09 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","311","search ""review cong ty"" in google","","Wed Mar 19 15:16:09 GMT 2025","broken","Wed Mar 19 15:16:10 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","315","search ""fsoft"" in google","","Wed Mar 19 15:16:09 GMT 2025","broken","Wed Mar 19 15:16:09 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","322","search ""CMC"" in google","","Wed Mar 19 15:16:08 GMT 2025","broken","Wed Mar 19 15:16:08 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","323","search youtube in google","","Wed Mar 19 15:16:07 GMT 2025","broken","Wed Mar 19 15:16:07 GMT 2025","","test google search","search youtube in google",""
"","1944","test get api","","Wed Mar 19 15:15:54 GMT 2025","passed","Wed Mar 19 15:15:56 GMT 2025","","Demo API","test get api",""
"","451","Radio ""Impressive"" Button","","Wed Mar 19 15:16:07 GMT 2025","broken","Wed Mar 19 15:16:07 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","318","search ""fsoft"" in google","","Wed Mar 19 15:16:08 GMT 2025","broken","Wed Mar 19 15:16:08 GMT 2025","","test google search outline","search ""fsoft"" in google",""
