"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 10 08:14:05 GMT 2023","Wed May 10 08:14:05 GMT 2023","224","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed May 10 08:14:05 GMT 2023","Wed May 10 08:14:05 GMT 2023","226","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed May 10 08:14:03 GMT 2023","Wed May 10 08:14:03 GMT 2023","236","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed May 10 08:14:04 GMT 2023","Wed May 10 08:14:04 GMT 2023","238","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed May 10 08:14:04 GMT 2023","Wed May 10 08:14:05 GMT 2023","253","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Wed May 10 08:13:58 GMT 2023","Wed May 10 08:14:00 GMT 2023","2167","","Demo API","","test get api","","test get api",""
"broken","Wed May 10 08:14:04 GMT 2023","Wed May 10 08:14:04 GMT 2023","213","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed May 10 08:14:04 GMT 2023","Wed May 10 08:14:04 GMT 2023","243","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed May 10 08:14:00 GMT 2023","Wed May 10 08:14:03 GMT 2023","2353","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Wed May 10 08:14:00 GMT 2023","Wed May 10 08:14:00 GMT 2023","388","","Demo API","","test post api","","test post api",""
"broken","Wed May 10 08:14:03 GMT 2023","Wed May 10 08:14:04 GMT 2023","260","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed May 10 08:14:03 GMT 2023","Wed May 10 08:14:03 GMT 2023","280","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
