"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Nov 13 15:11:50 GMT 2023","Mon Nov 13 15:11:50 GMT 2023","272","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Nov 13 15:11:51 GMT 2023","Mon Nov 13 15:11:52 GMT 2023","219","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Nov 13 15:11:48 GMT 2023","Mon Nov 13 15:11:50 GMT 2023","2045","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Nov 13 15:11:52 GMT 2023","Mon Nov 13 15:11:52 GMT 2023","219","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Nov 13 15:11:51 GMT 2023","Mon Nov 13 15:11:51 GMT 2023","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Nov 13 15:11:52 GMT 2023","Mon Nov 13 15:11:52 GMT 2023","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Nov 13 15:11:50 GMT 2023","Mon Nov 13 15:11:51 GMT 2023","223","","test google search","","search facebook in google","","search facebook in google",""
"passed","Mon Nov 13 15:11:47 GMT 2023","Mon Nov 13 15:11:48 GMT 2023","311","","Demo API","","test post api","","test post api",""
"broken","Mon Nov 13 15:11:50 GMT 2023","Mon Nov 13 15:11:50 GMT 2023","344","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Nov 13 15:11:51 GMT 2023","Mon Nov 13 15:11:51 GMT 2023","217","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Mon Nov 13 15:11:46 GMT 2023","Mon Nov 13 15:11:47 GMT 2023","1791","","Demo API","","test get api","","test get api",""
"broken","Mon Nov 13 15:11:51 GMT 2023","Mon Nov 13 15:11:51 GMT 2023","224","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
