"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","259","test post api","","Tue Apr 21 09:21:47 UTC 2026","failed","Tue Apr 21 09:21:47 UTC 2026","","Demo API","test post api",""
"","323","search ""CMC"" in google","","Tue Apr 21 09:21:57 UTC 2026","broken","Tue Apr 21 09:21:57 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","317","search ""CMC"" in google","","Tue Apr 21 09:21:58 UTC 2026","broken","Tue Apr 21 09:21:58 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","319","search ""review cong ty"" in google","","Tue Apr 21 09:21:58 UTC 2026","broken","Tue Apr 21 09:21:58 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","319","search ""fsoft"" in google","","Tue Apr 21 09:21:58 UTC 2026","broken","Tue Apr 21 09:21:59 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","315","search ""review cong ty"" in google","","Tue Apr 21 09:21:59 UTC 2026","broken","Tue Apr 21 09:21:59 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""fsoft"" in google","","Tue Apr 21 09:21:57 UTC 2026","broken","Tue Apr 21 09:21:58 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","321","search facebook in google","","Tue Apr 21 09:21:57 UTC 2026","broken","Tue Apr 21 09:21:57 UTC 2026","","test google search","search facebook in google",""
"","8750","Radio ""Yes"" Button","","Tue Apr 21 09:21:47 UTC 2026","broken","Tue Apr 21 09:21:56 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","412","Radio ""Impressive"" Button","","Tue Apr 21 09:21:56 UTC 2026","broken","Tue Apr 21 09:21:56 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","1756","test get api","","Tue Apr 21 09:21:45 UTC 2026","passed","Tue Apr 21 09:21:47 UTC 2026","","Demo API","test get api",""
"","379","search youtube in google","","Tue Apr 21 09:21:56 UTC 2026","broken","Tue Apr 21 09:21:57 UTC 2026","","test google search","search youtube in google",""
