"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1704","test get api","","Tue May 20 15:17:36 GMT 2025","passed","Tue May 20 15:17:37 GMT 2025","","Demo API","test get api",""
"","320","search ""CMC"" in google","","Tue May 20 15:17:48 GMT 2025","broken","Tue May 20 15:17:48 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","8797","Radio ""Yes"" Button","","Tue May 20 15:17:38 GMT 2025","broken","Tue May 20 15:17:47 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","319","search ""fsoft"" in google","","Tue May 20 15:17:49 GMT 2025","broken","Tue May 20 15:17:50 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","313","test post api","","Tue May 20 15:17:37 GMT 2025","failed","Tue May 20 15:17:38 GMT 2025","","Demo API","test post api",""
"","315","search ""CMC"" in google","","Tue May 20 15:17:49 GMT 2025","broken","Tue May 20 15:17:49 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","324","search facebook in google","","Tue May 20 15:17:48 GMT 2025","broken","Tue May 20 15:17:48 GMT 2025","","test google search","search facebook in google",""
"","501","Radio ""Impressive"" Button","","Tue May 20 15:17:47 GMT 2025","broken","Tue May 20 15:17:47 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","320","search ""review cong ty"" in google","","Tue May 20 15:17:49 GMT 2025","broken","Tue May 20 15:17:49 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","318","search ""fsoft"" in google","","Tue May 20 15:17:48 GMT 2025","broken","Tue May 20 15:17:49 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","523","search youtube in google","","Tue May 20 15:17:47 GMT 2025","broken","Tue May 20 15:17:48 GMT 2025","","test google search","search youtube in google",""
"","314","search ""review cong ty"" in google","","Tue May 20 15:17:50 GMT 2025","broken","Tue May 20 15:17:50 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
