"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1779","test get api","","Tue Mar 10 08:36:42 UTC 2026","passed","Tue Mar 10 08:36:44 UTC 2026","","Demo API","test get api",""
"","124","test post api","","Tue Mar 10 08:36:44 UTC 2026","failed","Tue Mar 10 08:36:44 UTC 2026","","Demo API","test post api",""
"","322","search youtube in google","","Tue Mar 10 08:36:47 UTC 2026","broken","Tue Mar 10 08:36:47 UTC 2026","","test google search","search youtube in google",""
"","315","search ""review cong ty"" in google","","Tue Mar 10 08:36:48 UTC 2026","broken","Tue Mar 10 08:36:49 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","317","search ""CMC"" in google","","Tue Mar 10 08:36:49 UTC 2026","broken","Tue Mar 10 08:36:49 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","320","search ""fsoft"" in google","","Tue Mar 10 08:36:48 UTC 2026","broken","Tue Mar 10 08:36:48 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","320","search ""CMC"" in google","","Tue Mar 10 08:36:48 UTC 2026","broken","Tue Mar 10 08:36:48 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","321","search facebook in google","","Tue Mar 10 08:36:47 UTC 2026","broken","Tue Mar 10 08:36:48 UTC 2026","","test google search","search facebook in google",""
"","317","search ""fsoft"" in google","","Tue Mar 10 08:36:49 UTC 2026","broken","Tue Mar 10 08:36:49 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","316","search ""review cong ty"" in google","","Tue Mar 10 08:36:49 UTC 2026","broken","Tue Mar 10 08:36:50 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","2274","Radio ""Yes"" Button","","Tue Mar 10 08:36:44 UTC 2026","broken","Tue Mar 10 08:36:47 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","391","Radio ""Impressive"" Button","","Tue Mar 10 08:36:47 UTC 2026","broken","Tue Mar 10 08:36:47 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
