"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 31 15:11:29 GMT 2023","Thu Aug 31 15:11:29 GMT 2023","271","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu Aug 31 15:11:28 GMT 2023","Thu Aug 31 15:11:29 GMT 2023","398","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Aug 31 15:11:20 GMT 2023","Thu Aug 31 15:11:28 GMT 2023","8393","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Aug 31 15:11:29 GMT 2023","Thu Aug 31 15:11:30 GMT 2023","273","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Aug 31 15:11:17 GMT 2023","Thu Aug 31 15:11:19 GMT 2023","2521","","Demo API","","test get api","","test get api",""
"broken","Thu Aug 31 15:11:29 GMT 2023","Thu Aug 31 15:11:29 GMT 2023","273","","test google search","","search youtube in google","","search youtube in google",""
"passed","Thu Aug 31 15:11:19 GMT 2023","Thu Aug 31 15:11:20 GMT 2023","404","","Demo API","","test post api","","test post api",""
"broken","Thu Aug 31 15:11:30 GMT 2023","Thu Aug 31 15:11:31 GMT 2023","321","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Aug 31 15:11:30 GMT 2023","Thu Aug 31 15:11:30 GMT 2023","269","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Aug 31 15:11:31 GMT 2023","Thu Aug 31 15:11:31 GMT 2023","239","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Aug 31 15:11:30 GMT 2023","Thu Aug 31 15:11:30 GMT 2023","304","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Aug 31 15:11:30 GMT 2023","Thu Aug 31 15:11:30 GMT 2023","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
