"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","366","search ""fsoft"" in google","","Fri Nov 15 08:18:46 GMT 2024","broken","Fri Nov 15 08:18:46 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","1817","test get api","","Fri Nov 15 08:18:28 GMT 2024","passed","Fri Nov 15 08:18:30 GMT 2024","","Demo API","test get api",""
"","318","search ""CMC"" in google","","Fri Nov 15 08:18:46 GMT 2024","broken","Fri Nov 15 08:18:47 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","473","Radio ""Impressive"" Button","","Fri Nov 15 08:18:44 GMT 2024","broken","Fri Nov 15 08:18:45 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","319","search ""CMC"" in google","","Fri Nov 15 08:18:45 GMT 2024","broken","Fri Nov 15 08:18:46 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","317","search ""fsoft"" in google","","Fri Nov 15 08:18:47 GMT 2024","broken","Fri Nov 15 08:18:47 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","428","search facebook in google","","Fri Nov 15 08:18:45 GMT 2024","broken","Fri Nov 15 08:18:45 GMT 2024","","test google search","search facebook in google",""
"","315","search ""review cong ty"" in google","","Fri Nov 15 08:18:47 GMT 2024","broken","Fri Nov 15 08:18:47 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","260","test post api","","Fri Nov 15 08:18:30 GMT 2024","passed","Fri Nov 15 08:18:30 GMT 2024","","Demo API","test post api",""
"","279","search youtube in google","","Fri Nov 15 08:18:45 GMT 2024","broken","Fri Nov 15 08:18:45 GMT 2024","","test google search","search youtube in google",""
"","318","search ""review cong ty"" in google","","Fri Nov 15 08:18:46 GMT 2024","broken","Fri Nov 15 08:18:46 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","13918","Radio ""Yes"" Button","","Fri Nov 15 08:18:30 GMT 2024","broken","Fri Nov 15 08:18:44 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
