"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 16 08:17:18 GMT 2024","Fri Aug 16 08:17:18 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Aug 16 08:17:17 GMT 2024","Fri Aug 16 08:17:17 GMT 2024","267","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Aug 16 08:17:19 GMT 2024","Fri Aug 16 08:17:19 GMT 2024","262","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Fri Aug 16 08:17:08 GMT 2024","Fri Aug 16 08:17:10 GMT 2024","1703","","Demo API","","test get api","","test get api",""
"passed","Fri Aug 16 08:17:10 GMT 2024","Fri Aug 16 08:17:10 GMT 2024","273","","Demo API","","test post api","","test post api",""
"broken","Fri Aug 16 08:17:18 GMT 2024","Fri Aug 16 08:17:19 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Aug 16 08:17:17 GMT 2024","Fri Aug 16 08:17:17 GMT 2024","226","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Aug 16 08:17:10 GMT 2024","Fri Aug 16 08:17:16 GMT 2024","6147","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Aug 16 08:17:18 GMT 2024","Fri Aug 16 08:17:18 GMT 2024","264","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Aug 16 08:17:17 GMT 2024","Fri Aug 16 08:17:17 GMT 2024","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Aug 16 08:17:17 GMT 2024","Fri Aug 16 08:17:18 GMT 2024","215","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Aug 16 08:17:16 GMT 2024","Fri Aug 16 08:17:17 GMT 2024","344","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
