"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jan 23 15:12:11 GMT 2024","Tue Jan 23 15:12:11 GMT 2024","228","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Jan 23 15:12:08 GMT 2024","Tue Jan 23 15:12:10 GMT 2024","1960","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Jan 23 15:12:10 GMT 2024","Tue Jan 23 15:12:11 GMT 2024","344","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Jan 23 15:12:11 GMT 2024","Tue Jan 23 15:12:11 GMT 2024","232","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Jan 23 15:12:13 GMT 2024","Tue Jan 23 15:12:13 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Jan 23 15:12:06 GMT 2024","Tue Jan 23 15:12:08 GMT 2024","1684","","Demo API","","test get api","","test get api",""
"broken","Tue Jan 23 15:12:12 GMT 2024","Tue Jan 23 15:12:13 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jan 23 15:12:12 GMT 2024","Tue Jan 23 15:12:12 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Jan 23 15:12:08 GMT 2024","Tue Jan 23 15:12:08 GMT 2024","290","","Demo API","","test post api","","test post api",""
"broken","Tue Jan 23 15:12:11 GMT 2024","Tue Jan 23 15:12:11 GMT 2024","272","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Jan 23 15:12:12 GMT 2024","Tue Jan 23 15:12:12 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jan 23 15:12:12 GMT 2024","Tue Jan 23 15:12:12 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
